gene,module,GS
CFD,turquoise,-0.0180667589709176
CHCHD10,turquoise,0.175466764875356
ANKRD20A12P,brown,0.400039114788589
S100A11,turquoise,0.292206757463229
SNORD104,turquoise,-0.166439255094025
CCL2,turquoise,0.0536275290263214
MIR221,turquoise,0.162826801587288
C15orf48,yellow,0.576822434527483
C1QTNF4,turquoise,-0.059407291887217
SFRP4,brown,0.670802167893981
FLNC,yellow,0.304240732560608
OLFML2A,yellow,0.225639299784936
HIST2H2AB,blue,-0.442614250293738
BSN-AS2,turquoise,0.178841203063895
HHLA3,turquoise,0.102908106243406
CDCP1,turquoise,0.335892230026832
CACNA1C-IT3,blue,0.251624443912784
IKZF3,turquoise,-0.13439161324313
AGAP4,turquoise,-0.14341996084217
MIR3619,grey,-0.249727051506173
KCNQ4,turquoise,0.32240023109974
ANKRD1,turquoise,0.33128503951141
FLJ34208,grey,-0.163269492553075
VKORC1,turquoise,0.227298237299582
FAM90A25P,grey,0.104415924816579
GOLGA8T,grey,0.0619848837624946
SPTSSB,brown,0.584826019395592
PTGES3L,turquoise,0.32763278519477
DIO2,brown,0.767671093920562
FAM163B,grey,-0.283306221245457
SLC28A3,turquoise,0.192407071650795
ATP8B5P,turquoise,0.0166445004359984
TEPP,turquoise,-0.087565240212623
LOC285696,turquoise,0.130806954073221
LOC100133286,grey,-0.245057257260663
MAB21L3,green,-0.617050056454542
FCRLB,turquoise,0.338443005400841
PPDPF,turquoise,0.053696577707974
SCARNA5,blue,-0.166751359935041
C4BPA,blue,0.519670793932702
SNRPG,turquoise,0.130919002723506
LINC00184,turquoise,0.0507587383665125
MIR548AE2,blue,0.264520925791218
NPR1,turquoise,-0.272125420884552
LINC00853,turquoise,0.436598702145751
SOD3,turquoise,-0.159792937345693
FAM106A,blue,-0.0696368721852965
LOC441666,brown,0.595217249225916
CTNNA2,turquoise,0.208249147649835
PEAR1,turquoise,-0.12199619479985
IFNE,brown,0.760607424622686
PRB4,blue,0.0780892607270671
DPF3,grey,0.0533399860403498
CISH,green,-0.871555233580222
SH2D7,yellow,0.318700182288138
LCP1,yellow,0.303342512085929
CCBE1,yellow,0.372630594210476
PTPRB,turquoise,-0.21101571920099
GYPB,grey,0.27463614679287
LOC100652770,yellow,0.263896753547954
OR2D2,blue,0.147912257466995
OPA1-AS1,blue,-0.0320708032489067
LOC100131551,green,-0.494215521245577
RPL41,turquoise,-0.261754138110381
RSPO2,blue,0.595042026342679
GAS2L3,brown,0.45416927457136
C1orf53,turquoise,0.470759454311413
MIR4480,blue,-0.0589158062452939
ATRNL1,brown,0.487229154025406
RNF222,yellow,0.339381945901792
NOTCH3,brown,0.664314751843102
C7orf76,green,-0.277604344307023
PNPLA3,grey,-0.0673616729094888
ASAP1-IT1,blue,-0.0170628580667489
DNAAF1,turquoise,-0.0545213424282495
RPSAP52,brown,0.652961853299106
FAT3,brown,0.587554968477485
RNU6-19,blue,0.290002767566451
ANKRD36BP1,blue,-0.0587007513498057
MT1H,turquoise,0.380990664525323
C10orf90,brown,0.3522396784869
P2RY12,yellow,0.140129024670602
ADARB2,grey,0.115976859538817
TCF7L1,turquoise,-0.193095828416506
VEGFC,blue,0.426180641591204
TAS2R40,brown,0.203562853263042
LINC00691,grey,0.207355063628908
TMEM54,turquoise,0.358847428753681
LIF,blue,-0.512597843598814
RBMXL2,turquoise,-0.0721477075664501
NRAP,turquoise,-0.224265653313565
SPOCK1,brown,0.860948778694094
SNHG8,turquoise,-0.290478481099544
DRD4,turquoise,-0.115108927747537
SIK1,green,-0.768142948533851
MEPE,turquoise,0.0645596639148626
AGAP8,grey,0.0360801165984835
BCL11A,turquoise,0.030201719656916
PLAU,yellow,0.483160742126002
SLC38A11,grey,0.0832889718056428
TAS2R13,blue,0.268843339319064
HRH3,turquoise,0.170007761734733
MIRLET7D,blue,0.100665486931158
RNF138P1,blue,-0.109848745253846
DLL4,turquoise,-0.382830554992837
CLRN1,turquoise,0.264873917618416
TNNI2,turquoise,0.574459890620484
FAM166A,green,-0.773128637382037
JUN,green,-0.851701801419765
UBALD1,turquoise,0.0202778401014646
HIST1H2AE,blue,-0.294960836570557
C6orf123,turquoise,-0.511809728950156
PLSCR3,grey,-0.0428464148730422
ADAM21P1,grey,0.0918651871731582
PTPRN2,turquoise,0.00498984505676643
LILRA6,yellow,0.286065876861773
TFPI2,brown,0.566431045618444
SNORD116-14,blue,0.15444421344958
HCST,turquoise,0.230700373722345
ERBB4,turquoise,-0.135704312876534
PRH1,turquoise,0.244805219112775
FLRT2,brown,0.622373860225132
IFIT1B,turquoise,0.348173012801257
MYL7,turquoise,-0.117050703438549
MTL5,turquoise,0.0329220872774354
FAP,brown,0.761753510131804
CAMK2N2,brown,0.376506923119436
TGFBR3L,turquoise,-0.252318144634415
UGCG,blue,-0.179196256993142
OR10A2,blue,-0.00740959303986331
KCNK3,turquoise,-0.0376676740585528
COX6B2,grey,0.102485764901587
SEZ6L,turquoise,0.298699201504858
CHODL,grey,-0.0467658209153127
TAS2R19,blue,0.16125811814874
PROX1,turquoise,-0.337950841054657
CSRNP1,green,-0.764410426098192
C2orf82,turquoise,0.060975109734784
PLK4,brown,0.506187012028241
NLRP3,yellow,0.296855315104365
PRDM1,yellow,0.260392039588112
PRSS16,turquoise,-0.0693551888557045
PHACTR3,yellow,0.792319364173702
SNORD2,blue,0.0368195189899116
MATN4,turquoise,0.176587746620672
WNT9A,blue,-0.297403156713391
RASD2,turquoise,-0.099909517640118
HERC2P3,grey,-0.0549978308401363
LOC100506795,green,-0.391101249787438
KCNE2,turquoise,-0.0703321592296806
APOE,turquoise,0.329994179020153
CTSC,brown,0.764451672893626
SOX13,green,-0.701050301839331
TMEM171,turquoise,-0.397402868149074
FBXW10,turquoise,0.090465606897872
EN1,turquoise,0.487692499756327
RPS29,turquoise,0.0273104238241541
LTK,turquoise,0.406825906658148
LOC643406,turquoise,0.147454898920286
IL21R,yellow,0.556461275030795
TM6SF2,turquoise,0.295506407105948
COL8A1,brown,0.601808798417758
MIR1284,blue,0.116273052606338
LPPR4,turquoise,0.25902660309803
LONRF3,green,-0.776153508931933
PNCK,turquoise,-0.199720505476072
CEBPD,turquoise,-0.395365347825974
C11orf93,turquoise,-0.0671263326701082
ESAM,turquoise,-0.00805357621499706
CDKL2,grey,-0.0788753942751769
ABCG1,grey,-0.321040841470246
GRIK1-AS2,brown,0.445365243827245
HIST2H3D,blue,-0.0314709797895345
SNORD29,blue,-0.244881340267237
TAX1BP3,grey,0.0900818024314385
MEOX1,yellow,0.446171757292784
WFIKKN2,turquoise,-0.223938228981783
ADAMTS14,brown,0.750568328062457
CBX8,yellow,0.572979664222632
INHBB,yellow,0.22010318181338
FAM102B,blue,0.219372567058444
IL10RA,yellow,-0.0782082108009641
A2ML1,turquoise,0.0371477501945323
CCDC144A,blue,-0.247733865370181
CAPN8,turquoise,-0.158857786606426
OSTCP1,yellow,0.0998780742952177
ACSL6,turquoise,0.154858396390803
FHAD1,turquoise,0.336121795037708
ADH4,grey,0.288134548195989
AFAP1L1,yellow,0.448233855265703
LOC100506810,grey,-0.23253130397021
ASPA,turquoise,0.31303969483573
HSD17B14,turquoise,-0.283493939079849
SCHIP1,blue,0.183238977234593
DMBT1,brown,0.730093980187234
C6orf226,turquoise,0.014651922535968
RNF208,turquoise,0.0865847564840453
SNORD116-12,blue,-0.0504347830205738
CENPI,brown,0.386345427437229
TRIM67,turquoise,0.321533571265296
ARTN,grey,0.239444534877939
HLA-DQA1,yellow,0.308362733458358
LOC730227,green,-0.600397286146184
GABRB3,turquoise,0.248029498554505
LPL,yellow,0.159879596640216
KIAA1239,turquoise,-0.0426553047796535
LINC00273,blue,-0.121403795319789
SNORA63,blue,-0.0791821277872723
FBN1,blue,0.212383691974443
IBSP,turquoise,-0.00836602204191853
LOC339529,grey,-0.387248431322335
ATP2B3,turquoise,-0.286397774148981
BRE-AS1,green,-0.584052249543644
PMAIP1,blue,0.267136853835068
CBFA2T3,turquoise,-0.143121579330989
FOSL1,green,-0.677000456556752
SLC10A6,grey,-0.188242534638703
TTC34,turquoise,0.169930326446099
KRT12,turquoise,0.177976254314898
LOC100133050,blue,0.14775257128105
MIR423,blue,-0.267575797883502
SPI1,yellow,0.317438562263375
LIN7B,turquoise,0.174352041395766
COL3A1,brown,0.684637877693315
CNBD2,grey,0.0687014188505626
ATP1A2,turquoise,-0.0788633612081796
BAI2,turquoise,0.24223099095102
C1orf116,turquoise,-0.185461169671268
LHFPL3,brown,0.285965467627827
GNAT2,blue,0.244607294015752
CALCA,grey,-0.350426700825228
SSTR5-AS1,turquoise,-0.217428305770674
CD93,yellow,0.029334920079072
FAM225A,brown,0.613832348964984
IRF4,green,-0.554125855824751
MIR5690,green,-0.441624157211169
RSPO3,blue,0.032687143252395
SCARNA12,blue,-0.190758881157455
C4orf26,turquoise,-0.0207873580334216
OR2AE1,grey,0.0201073342094023
EFNB3,yellow,0.624544334737499
HLA-DRB5,yellow,0.309890437766979
FGF14-IT1,blue,0.032171542938592
WIF1,turquoise,0.291090870689671
PIM1,blue,-0.520736637023871
MROH7,grey,-0.331481600616956
MIR3679,blue,0.0343786411008051
SAMD13,brown,0.60954266220243
LINC00637,turquoise,-0.151012282670267
CDKN1A,green,-0.819368232865159
FLJ35946,grey,0.191524481449435
MT1X,turquoise,-0.359644710543365
FAXC,turquoise,0.278573281415288
CAPN6,grey,-0.146925409026282
ALOX5,yellow,0.465604076271731
SNORD113-1,blue,-0.0089122016404361
F7,turquoise,0.443914816381314
S100A4,brown,0.636548685969143
MMP14,blue,0.154781471987791
HLA-DOB,turquoise,-0.253104986246767
LINC00565,grey,-0.104954662824496
TFAP2A,turquoise,0.0638485697713416
FKSG29,blue,-0.108712400917555
P2RX1,turquoise,-0.0155739285215066
RP1L1,turquoise,0.00601181220706702
ANPEP,brown,0.665764851006658
LOC100131289,turquoise,-0.0728062802773242
AKAP14,turquoise,0.110382804770481
LIN28A,yellow,0.0039924834812237
RNASE13,turquoise,-0.0228036043185349
LINC00323,turquoise,-0.2479700545862
PPP1R1A,turquoise,-0.345845630329498
HIST1H1C,blue,-0.467667968801974
LINC00162,grey,-0.110251730329137
DOC2GP,blue,0.125909549953707
RBM24,green,-0.630628349707057
HIST1H3D,blue,-0.331744311140985
MIR215,blue,-0.0685588932103986
DIO3,grey,0.156527400892525
C11orf45,yellow,0.342567507577428
GPR89B,grey,0.00768769887861143
FGF9,brown,0.615820172818439
DAPP1,turquoise,0.170969964018181
GOLGA6L9,blue,-0.0756735282270023
NAP1L6,brown,0.444062940627432
CMTM8,turquoise,-0.0188404445435766
SNX29P1,blue,0.0573157717458678
SNORA16B,blue,0.0682139327007565
NFE2L3,blue,-0.230753339557364
MATN3,brown,0.531279243622023
MMP12,blue,-0.021059592659236
UCHL1,yellow,0.430051632413137
DNER,brown,0.498600381420215
DNAH3,turquoise,0.282856101760006
GPR128,brown,0.628187653185694
MIR3648,blue,0.000997296862957891
NCALD,brown,0.394079526013422
DPYSL4,grey,0.172416811154295
MMP3,blue,0.0657214215688991
MIR4482-1,grey,0.0667305581584951
TTC9,brown,0.743466939194765
C6orf223,green,-0.536094906890373
SLC1A3,yellow,0.0759749773482877
CCL19,turquoise,0.178727966465862
SNORD4A,blue,0.0562314589889304
LOC100128675,turquoise,-0.239789870822285
CD209,yellow,0.192651262525454
LINC00640,turquoise,0.0656561121575793
MARCKS,brown,0.468937757813699
PRR24,turquoise,-0.173251147774068
FAM132A,turquoise,-0.277601442163383
NPC1L1,turquoise,-0.121894540231056
PNPLA2,turquoise,-0.240738501533623
IL31RA,brown,0.622507802057917
ENPP5,turquoise,-0.0769954574778965
PTPRO,yellow,0.347621977825058
PPP5D1,turquoise,0.00397188227854452
TIAF1,blue,-0.15588715826413
MAP1LC3C,grey,-0.0313868420701459
COL6A4P2,turquoise,-0.0359083822104861
A1BG-AS1,grey,-0.0536915309602713
MT1JP,turquoise,-0.0187609700364349
UCN,turquoise,-0.00199164834267659
EFCAB4A,turquoise,-0.126612449152535
PRR15L,blue,0.24245078200688
TTTY14,grey,-0.204839605557069
LAMA3,grey,-0.183771264593506
LYZ,yellow,0.460223007663714
GPC4,brown,0.514849308696877
HMGA2,yellow,0.731029115576528
HEATR3,blue,0.219338310035954
FAM27A,blue,-0.200222689059381
MIR99A,blue,0.0655483329745921
HPSE2,grey,0.127020042228009
PCK1,green,-0.538676069123236
EMCN,yellow,0.282659468642583
STX16-NPEPL1,brown,0.448511889689664
SLC5A3,blue,-0.196555072555623
FAM167B,turquoise,-0.178204168325043
CCL21,grey,-0.0589702301306112
SEMA3C,brown,0.66021790820481
DACH1,turquoise,0.492880886833652
SP7,yellow,0.399230031869676
GGT5,grey,-0.0460684112877336
C20orf26,turquoise,-0.0179469066422377
MCM10,yellow,0.365482623766166
HTRA1,brown,0.800153380307931
CDKN2B-AS1,blue,0.276253005620311
MIR5699,blue,-0.257686990383833
RNU6ATAC,green,-0.384514827870478
OLFM2,yellow,0.54378268317741
LSMD1,turquoise,0.0479791460111341
FAM156A,turquoise,-0.26742443915425
KIAA1683,green,-0.734327826355132
NPDC1,turquoise,0.185546808158729
FRMD6,blue,0.307827990401492
FEZF1-AS1,grey,-0.168534890341971
LOC392196,blue,0.295296763829366
SCGB2B3P,blue,0.124768389090706
LRRC8C,brown,0.543753251405139
CACNA1G,turquoise,0.301240303608196
DUOXA1,turquoise,0.354807294009356
SNORD82,blue,-0.45318241282741
PRPS1L1,blue,0.0159506989359471
TYROBP,yellow,0.566424095154728
ZNF580,turquoise,-0.145570187754485
SESN2,green,-0.876375489869314
MIR3687,blue,0.0178461489992222
SDPR,turquoise,0.108354693788924
CYTL1,turquoise,-0.445305271314518
OR10AD1,blue,-0.247597964738257
UQCRQ,turquoise,0.156656043097516
PHF21B,turquoise,0.0144416584127356
HIST1H2AL,grey,0.0648421613074303
FGF17,turquoise,-0.0383347626193685
ANGPTL4,green,-0.75339288630605
FAM131C,grey,-0.301853302975264
ISM1-AS1,brown,0.731393726337113
PDGFRA,blue,0.141281053864384
ACTL7A,grey,-0.00224441294770711
GPR22,blue,0.0445153571866123
BTG2,green,-0.739439142236392
SNORD114-4,blue,-0.265929688852037
ANGPT1,yellow,0.402420798183037
TPI1P3,blue,0.501529069852098
PDLIM1,yellow,0.505329628539614
DKK1,brown,0.470298361725675
RNF181,turquoise,-0.0339477930990636
PATE4,grey,-0.0158049418276048
SCNN1A,green,-0.478797091462519
RGS13,grey,0.184795825902294
LINC00265,turquoise,0.323730065651145
KCNJ2,turquoise,0.530696966795301
KIF20A,brown,0.640030819707767
C9orf139,turquoise,0.392325466662895
PLN,blue,-0.149520933821692
IL17REL,green,-0.459700832614787
RAB27B,brown,0.567608511580529
TNFRSF10C,blue,0.0297241214843653
CACNA1F,turquoise,-0.000259745253852788
GLTPD2,blue,-0.314168201576217
STC2,green,-0.733011885664612
SIRT4,grey,0.407330051118153
C17orf82,green,-0.485284266753964
RARRES1,brown,0.567931284408357
CYP2A7,grey,0.136803722789912
SNORD113-4,blue,-0.208218257261339
TSNAX-DISC1,blue,-0.174962407246296
SPIN2A,grey,0.385498915689923
GFRA2,brown,0.672938079573813
CECR6,turquoise,-0.124282717391277
CST3,turquoise,0.2132285891768
LDHC,green,-0.515957281531955
LOC100129055,blue,-0.165823902905358
OAS2,yellow,0.339171482323865
ADM2,turquoise,0.394305109473499
MYBPC3,turquoise,0.305839969798243
HIST2H2BC,green,-0.300026193388469
ANLN,brown,0.691282641152117
RGS9BP,green,-0.368492876340679
RPL13AP6,blue,-0.30414721190121
ART3,grey,0.147398029789678
PPP1R14C,brown,0.639702947965285
SNORA20,blue,-0.203765406392469
CLIC5,yellow,0.236023751400029
CXorf58,grey,-0.0822359098581268
NDC80,yellow,0.403835729739491
SNORD32A,blue,-0.240699372987165
PLCXD3,grey,0.189618592586998
FAM83B,yellow,0.318536435067076
DHRS13,green,-0.883722813827264
CLIC3,turquoise,0.48043211850205
SNORA74B,blue,-0.133691825657615
FAM19A1,grey,0.263142144331582
GADD45G,turquoise,-0.232444246712698
TEK,yellow,0.245261524715004
HEATR8-TTC4,blue,-0.0234753673621639
CDCA2,brown,0.299189728890523
KIT,green,-0.710730673204359
C19orf77,turquoise,-0.297781192638309
GIPC3,grey,0.188532006824284
ARRB2,turquoise,0.179571317075455
NCMAP,green,-0.372163096635207
PLCL1,grey,-0.0378514958816815
DGAT2L6,blue,0.0555782647017375
TRAPPC1,turquoise,0.500241867159528
SNORD45B,blue,0.107578310938955
PRIMA1,turquoise,-0.197237570776527
MASP1,turquoise,0.146030254948239
SNORA70G,blue,-0.210285558179031
BAI3,green,-0.326093491970594
ACSM1,turquoise,-0.117254384366875
MIR645,grey,0.00379019207914513
MIRLET7G,grey,-0.0863493468649402
SNORD19,blue,0.0350100338114942
PREX2,brown,0.804618871291489
TRPM8,brown,0.518287456431126
POLR2J,turquoise,0.199655399752582
PRB2,grey,0.11223539569753
POU5F2,blue,0.130444869022031
SERPINE1,brown,0.38426631435336
LOC284757,brown,0.480686186647667
HOXD13,grey,-0.325494235785274
PLK2,green,-0.559097108538176
CASP1,blue,0.230619783822886
KCNN4,yellow,0.706821223328389
LTB,turquoise,0.036532710370883
U2AF1L4,turquoise,-0.0945348520415032
MINOS1P1,blue,0.048862162489975
NPIP,turquoise,0.0157439261203099
ADAMTS8,turquoise,0.334463095897351
LINC00582,blue,-0.0659448477395254
GJA1,blue,0.314690759579784
ST8SIA4,yellow,0.309960756817484
GIMAP6,yellow,0.1211316859144
SP140,turquoise,0.101600779259345
SKA3,brown,0.497876940920738
GRIK1,brown,0.532515308946098
PRKAR2B,blue,0.14556276899884
RNU12,blue,-0.498433922420857
CADM3,turquoise,0.120993332766255
MRPL55,turquoise,-0.170215437046234
SNORA1,blue,0.124115231550704
CD300C,brown,0.696877091683554
C6orf10,grey,0.0911126625412352
PLAC9,turquoise,0.178847408499823
ERVFRD-1,blue,0.243819026155716
NMUR1,turquoise,0.196911985429927
FBN2,brown,0.515144090548513
MEG8,blue,-0.130830552330478
MTRNR2L1,grey,-0.107532900346207
LOC100131257,turquoise,0.337765955200528
ITGB8,brown,0.602261659327586
RPS2,turquoise,0.0215218012177718
OXT,turquoise,-0.0393660809787708
FAT1,blue,0.0698823271413567
MIR125B1,blue,0.185783221185951
POU2AF1,turquoise,0.0686944410547679
ZNF460,blue,-0.210074149168748
RPS21,turquoise,-0.117494026919957
VN1R5,blue,-0.122694818615005
SNORA77,blue,0.213820476581622
IGF2,turquoise,0.439204747250128
FAM91A2,grey,-0.309821253098146
SHISA9,turquoise,0.433280653769482
ILDR2,turquoise,0.335754056257533
THEMIS2,brown,0.708572941576429
SGCG,yellow,0.435552406196427
RNU11,green,-0.52940983240483
TMEM2,blue,0.10822461660604
LOC399744,turquoise,-0.0275965924134556
LOC643669,turquoise,-0.013411789971179
NEK2,yellow,0.39219237612043
SNORD33,grey,-0.10749806872217
CDC45,turquoise,0.438998535739245
RNU5F-1,blue,-0.131010715786748
LOXL3,blue,0.223061150632197
AURKB,yellow,0.510312172099184
ADAMTSL2,grey,-0.496621714560195
SLC24A2,grey,0.184728805161847
DDX39B,grey,0.0349086818563683
GPR124,brown,0.730658021585851
RPS10,turquoise,-0.0216225121672634
PGBD5,turquoise,0.313827006652266
ICOSLG,blue,-0.105433213926857
CDK2AP2,turquoise,-0.381964802027651
SPATS1,turquoise,0.164163670901393
AURKC,turquoise,0.0200692191421888
SNORD15B,blue,0.010572142648566
FAM180B,turquoise,0.0788260752546802
MIR23B,blue,0.221204781318144
SRCIN1,grey,-0.358808191568805
EPX,yellow,0.346717692103067
LOC100505624,blue,0.0880470466964003
TSHZ2,yellow,0.325667868288474
SLC22A11,grey,0.0196804111428891
TSPAN10,turquoise,0.136625389505364
MIR604,blue,-0.35827492973354
TAS2R43,blue,-0.241299353261269
C19orf35,green,-0.79191475408875
INSM2,blue,0.108386487510712
SOAT2,turquoise,0.154680131705997
ANKRD30BP3,brown,0.465636916985921
PCDH9-AS2,blue,0.000880511320275786
CHRFAM7A,blue,-0.00764516985193717
MAP3K15,turquoise,0.0326908822011405
MIR24-2,green,-0.461791838462966
SEMA3D,blue,0.341543376433712
POLQ,brown,0.610789176631455
SYT13,brown,0.500217136266864
ZDHHC19,turquoise,-0.222071858020208
SLCO4A1,grey,-0.374961402642512
TBC1D26,turquoise,0.102771552995042
SYNPO2,yellow,-0.00809568741703411
OR1L6,grey,-0.40616463430249
GRHL1,grey,-0.281347600156415
TOB1,green,-0.826367895542725
HAR1B,turquoise,0.0749649718288011
NPEPL1,grey,0.29625221854065
ZFAS1,turquoise,-0.266347932726308
LOC100507424,turquoise,0.146489490426243
SNAP91,turquoise,-0.254706970030705
SNORA23,blue,-0.103666448857601
LOC645166,turquoise,0.25535384020472
PDK4,green,-0.50989798244011
LSM7,turquoise,0.318731264999768
TMSB4Y,grey,-0.176268788685876
SLC6A16,green,-0.64078137287287
VGLL4,blue,-0.398957263733952
SCN2A,turquoise,0.0360852637152319
SYCE1L,turquoise,-0.05222102172345
IMPG1,brown,0.533323054995945
ITPRIP,green,-0.793186473319488
DTL,brown,0.45096730556876
TRIM58,turquoise,0.107872328071976
LPAL2,brown,0.708498508771155
HK2,green,-0.833206460241661
SNCAIP,yellow,0.319532585466287
ATP6V1A,blue,0.210395357822485
VEGFA,green,-0.812007927447368
PTPN5,turquoise,0.210650354975314
CKMT2,blue,0.391038749800166
ZNF724P,blue,0.11932356833765
MYH16,grey,0.0190626574108382
CCL20,grey,0.115017862667004
CX3CR1,turquoise,0.366839389285368
DDIT4L,blue,-0.414797942890346
MIR614,green,-0.519796377219736
LIX1,turquoise,0.269171229335578
GPC5-AS1,blue,0.201961365768281
CLDN4,turquoise,0.135285188857399
CPVL,yellow,0.0179467119756309
MIR1206,grey,0.0525301139427479
LOC100128568,turquoise,-0.158346302837174
TPPP3,brown,0.654397314329565
C1orf173,grey,0.119531352445696
WBP2,turquoise,-0.217568851888833
HMGB4,brown,0.347780595347995
TAS2R46,blue,-0.0249457274179993
SERTAD4-AS1,turquoise,0.338280966660843
PLA2G10,grey,0.0698625710196165
MIR548G,blue,-0.0914229544569993
MIR548N,blue,0.0357271072048033
MIR1281,grey,-0.24787369608508
ANKRD61,blue,0.129390176747481
VSNL1,brown,0.615070780891601
ZPLD1,yellow,0.20145388573122
TNFRSF25,turquoise,0.284266572616894
BEND3P3,blue,0.0926816502678582
TTK,brown,0.623866644391756
CPLX1,turquoise,0.239266233142722
HAS2,blue,0.286850183831068
FAM205B,grey,-0.198479515896333
SHC3,yellow,0.513113906796
IER2,green,-0.840526276013294
KIF5A,yellow,0.603584144293127
C22orf32,turquoise,-0.117782179411899
NCAM1,brown,0.663688879516739
DDI1,blue,-0.0345991599590952
KCNQ3,yellow,0.418199123608139
DBNDD1,turquoise,0.446785899485546
C9orf174,green,-0.550549006803233
NOMO3,blue,-0.152286655307999
SYNGR3,turquoise,0.472261822692655
SUPT20HL2,grey,0.237054481391637
PRKAG2-AS1,turquoise,-0.352737730740329
TRH,turquoise,-0.403220854723461
APBB1IP,yellow,0.537891506921281
C2orf40,turquoise,-0.0636082181959359
NOX4,grey,0.00344084332968574
KDR,grey,-0.25325951597868
SLC8A1,blue,0.38196382689172
GABRE,turquoise,-0.408071665368184
CECR5-AS1,turquoise,-0.187651079987518
MGAM,turquoise,0.0930132595471873
EPHX4,grey,-0.190719158865071
PITX1,turquoise,-0.617555608100918
TMEM132E,yellow,0.473253099212846
CYP2B7P1,turquoise,-0.104889826358118
TSPAN7,turquoise,-0.0189937319593698
FLJ44313,turquoise,-0.0496159538097424
KCNQ5-AS1,blue,-0.134347348261983
MAP7D2,grey,-0.155129176995352
LOC339894,blue,-0.410511098867304
LOC283683,turquoise,-0.0532173423692318
CLEC2B,yellow,0.254695006828986
RAB39B,grey,-0.0544171403224073
CHAD,turquoise,-0.0145893572950526
SNORA55,blue,-0.130540744274355
GALNT13,yellow,0.353113293756521
COL5A2,brown,0.651698373817437
OCIAD2,turquoise,0.218450411474053
MARK2P9,grey,0.512531848285343
PAQR4,brown,0.721576892389701
STRC,turquoise,-0.30456058946383
CLEC18B,turquoise,-0.0720758750447596
GABRP,turquoise,0.1868671400459
CLSPN,turquoise,0.530370861895566
PFKFB4,blue,-0.670506144448837
CLDN18,blue,0.199765180283709
MIR499A,blue,0.145065046314484
HIST3H2BB,blue,0.225364683643907
AIF1L,turquoise,-0.133278287699644
ZNF771,turquoise,0.0242881739174552
RPL36,turquoise,-0.124550136359162
GJA5,turquoise,0.0522548809093457
NOX1,turquoise,0.246095038734379
HLA-B,turquoise,-0.307606355372945
PCDH10,grey,-0.286639460169173
EPB41L4B,turquoise,-0.384762919074063
TMEM72-AS1,turquoise,-0.169192821254041
MGST1,grey,0.224622652212896
LCTL,brown,0.602155200797255
PEBP4,turquoise,-0.241548551594171
ALOX5AP,yellow,0.437505951376846
ZNF362,turquoise,0.240311528524895
ADAM20,blue,0.0701804088996537
GABARAPL3,turquoise,0.0224972062389327
CATSPER1,turquoise,0.384568216007167
ZFY,grey,-0.211813888703656
BTBD8,blue,-0.0207247870672715
CNR1,brown,0.41086471836241
TNFRSF1B,green,-0.591990464783799
TMEM132B,yellow,0.604395737917963
NME4,turquoise,0.177450776198254
TLL1,brown,0.701555109456241
MOB4,grey,0.0585465859775175
RARB,blue,0.31111168089185
PDE4B,blue,0.138653913472987
MATN1-AS1,green,-0.64795432707738
ELOVL7,grey,0.00380219708564023
LMOD2,blue,-0.18977990873932
WISP2,grey,-0.265912145185172
SNORA49,blue,-0.204379438424807
FAM78A,yellow,0.46926781400739
PCDHA4,blue,0.290235617549252
NRARP,green,-0.488199674900658
NR1D1,turquoise,-0.654928833256753
GPR63,turquoise,0.077402329013668
MIR23A,blue,-0.529078165156167
CDHR4,turquoise,0.559511148698917
IGSF9,turquoise,-0.32868960206777
OLFML3,yellow,0.623868440477611
RARA,green,-0.719905441063287
NAT8,blue,0.0971460851725893
CAPN11,turquoise,0.12087368631445
PRAM1,turquoise,-0.256545968358559
TCEAL6,turquoise,-0.40318125098503
CEBPA,green,-0.451918350012511
DCXR,turquoise,-0.42813481333861
GCSAM,blue,0.4055270459192
KRT10,turquoise,0.157506481152739
GNAT1,turquoise,-0.393344221621808
PBOV1,blue,0.0391616568480684
XDH,grey,-0.141611597081063
ARMC3,turquoise,0.296568492535164
NR4A1,turquoise,-0.527777165495893
DPCR1,turquoise,0.00336184603686477
IL10,brown,0.443137559405644
SNORD1A,blue,0.0832013496630895
FLJ21408,turquoise,0.103244338684309
NPNT,turquoise,-0.333545887555216
ZSCAN23,grey,0.311655974314674
BMPR1B,brown,0.5988901714809
HIST1H1A,blue,-0.215043474961154
NDUFA11,turquoise,0.122785293096413
JAG2,turquoise,-0.0372945943430834
CASP10,turquoise,-0.128623233744759
POTEF,blue,0.0435607523892315
TNFRSF10A,blue,-0.239229383626014
ENO1-AS1,turquoise,-0.477981258694726
ZIC1,turquoise,0.214876108291246
PPP1R1C,turquoise,0.0315950527563354
FAM211B,turquoise,0.124378488211459
LGALS8-AS1,blue,-0.469602389969865
ATP5EP2,turquoise,0.310926942623656
AIFM3,grey,0.182040095968816
FBXO40,turquoise,0.109559833456925
H3F3C,blue,-0.283445201454835
GDF6,brown,0.393178648516882
HSPB9,turquoise,0.0152581544392239
HSPB1,turquoise,0.0761609141756161
SCARNA1,grey,0.0866709613478403
LOC100505738,turquoise,-0.102498206983512
C22orf24,green,-0.450443345443418
C1orf162,turquoise,0.133466205225105
FLJ42875,turquoise,-0.461950848717614
TXNRD3NB,yellow,0.608291880378769
LRRIQ4,grey,-0.154259093948133
VIT,green,-0.651639521213249
RNF152,blue,-0.221421064695764
