pathway,k,z_meta,delta_mean,concord,P_meta,FDR_meta
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,3,0.698645782858965,0.0812011255022138,0.666666666666667,0.484773424422633,0.776847521945286
GOBP_MITOCHONDRIAL_RNA_PROCESSING,3,0.698072249636495,-0.0481881870661345,0.666666666666667,0.485132011615675,0.776951583370465
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,3,-0.698058015867895,-0.0882465868916656,0.666666666666667,0.485140912747095,0.776951583370465
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,2,-0.695326239286614,-0.127920105931401,0.5,0.486850873958624,0.779447035115803
GOBP_MITOCHONDRIAL_TRANSPORT,3,0.694251575899608,0.0116359662298045,0.666666666666667,0.487524453151198,0.78028220361002
GOBP_NEURON_PROJECTION_EXTENSION,3,-0.693723186211828,-0.0479310512671936,1,0.487855822448518,0.780467419007194
REACTOME_MYOGENESIS,3,-0.693451064201015,-0.0326824427725621,0.666666666666667,0.488026525862674,0.780467419007194
REACTOME_GAP_JUNCTION_ASSEMBLY,3,-0.693340237484803,0.0584700415775655,0.666666666666667,0.488096057214001,0.780467419007194
REACTOME_PYROPTOSIS,3,0.693092586796429,0.0858013969975217,0.666666666666667,0.488251449591774,0.780472905416542
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,3,0.692617363118133,0.00363672503132975,0.666666666666667,0.488549710975655,0.780558181929294
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,2,-0.692523309409347,-0.130740092502929,0.5,0.488608752901612,0.780558181929294
GOBP_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE,3,0.692116068967399,0.00822291868641871,0.666666666666667,0.488864441206905,0.780723809091625
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,2,-0.690069473919953,-0.0376537829475399,0.5,0.49015049879627,0.782376197227336
GOBP_RESPONSE_TO_CORTICOSTERONE,3,-0.689984749657662,-0.0279552814956693,0.666666666666667,0.4902037777799,0.782376197227336
REACTOME_TBC_RABGAPS,3,-0.689380858286582,0.0609349686128426,0.666666666666667,0.490583626013202,0.782497784162702
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,3,0.689379198915017,-0.0297689184779293,0.333333333333333,0.490584669977395,0.782497784162702
GOBP_DORSAL_VENTRAL_PATTERN_FORMATION,3,0.688073445318389,0.00935049743778192,0.666666666666667,0.491406531780674,0.783535007784455
GOBP_URETER_DEVELOPMENT,2,0.687861395298062,0.0439465374688814,1,0.491540069135809,0.783535007784455
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,3,0.687283261373882,0.085617162953596,0.666666666666667,0.491904244794929,0.78377365310696
GOBP_RESPONSE_TO_CARBOHYDRATE,3,-0.686961759975188,0.04328810754528,0.666666666666667,0.49210682621232,0.78377365310696
GOBP_ASTROCYTE_ACTIVATION,3,-0.686897072692481,0.0751285390485565,0.333333333333333,0.492147591758167,0.78377365310696
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,3,0.68643679006947,0.047435325504495,0.666666666666667,0.492437711460369,0.783990073937009
GOBP_PLASMA_MEMBRANE_ORGANIZATION,3,-0.686196686331558,0.072668333904362,0.333333333333333,0.492589087093557,0.783990073937009
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,3,-0.685955096259541,-0.0152577054174022,0.666666666666667,0.492741424974429,0.783990073937009
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,3,0.685524103066426,0.0368773908205736,0.666666666666667,0.493013256243829,0.784105509453592
REACTOME_SIGNALING_BY_WNT_IN_CANCER,3,-0.685210290697656,-0.0177380063579337,0.666666666666667,0.49321123105445,0.784105509453592
REACTOME_CLEC7A_DECTIN_1_SIGNALING,3,0.685114006677381,0.0119916772087554,1,0.493271982290606,0.784105509453592
HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,0.684601923406497,0.00732644300862651,0.666666666666667,0.49359515299354,0.784306394387385
REACTOME_PI_METABOLISM,3,0.684429850395287,-0.0333904593823398,0.333333333333333,0.493703772012152,0.784306394387385
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,3,-0.68383718084034,-0.000301293309794652,0.666666666666667,0.494077985443514,0.784456371181062
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,3,0.683796538351847,0.149133093020248,0.666666666666667,0.494103652798041,0.784456371181062
GOBP_B_CELL_PROLIFERATION,3,-0.683226734529794,0.000746954628935541,0.333333333333333,0.494463581762604,0.78478521505956
REACTOME_ONCOGENIC_MAPK_SIGNALING,3,-0.682692750991966,0.0444004047495908,0.333333333333333,0.494801011278377,0.785078156912495
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,3,0.681869326829458,0.0149076610198249,0.666666666666667,0.495321582326207,0.785661410385237
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS,2,-0.681578938434203,-0.028646185808748,0.5,0.495505236421209,0.785710063062466
GOBP_TRNA_PROCESSING,3,0.680820233857391,-0.0376730991746764,0.333333333333333,0.495985245333587,0.785941159376403
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2,-0.680814021383342,-0.0129275873963039,0.5,0.495989176797607,0.785941159376403
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,3,-0.680297388309035,-0.030026012688436,0.666666666666667,0.496316177889282,0.785941159376403
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,3,-0.680250920063241,0.0574852897186476,0.333333333333333,0.496345595437606,0.785941159376403
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,3,-0.680139546686589,0.0360868408557994,0.333333333333333,0.496416106117027,0.785941159376403
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION,3,0.679563646850202,-0.0018661446930078,0.333333333333333,0.496780794518186,0.786276166608753
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,3,-0.678726391129226,-0.0491959432008954,1,0.497311241067626,0.786873239101456
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,3,-0.677935245302025,-0.076436333693111,0.666666666666667,0.497812751591818,0.787025666654545
GOBP_FEMALE_GAMETE_GENERATION,3,-0.677793797013703,-0.0213477919422841,1,0.49790244458832,0.787025666654545
GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS,3,0.677741322274068,0.141498319349845,0.666666666666667,0.497935721243945,0.787025666654545
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,3,-0.677605854919051,0.0248435098302526,0.333333333333333,0.498021632820653,0.787025666654545
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,3,0.677366004417846,0.00724772981727912,0.666666666666667,0.49817376212888,0.787025666654545
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,3,0.676998375541484,0.0902397604551592,0.666666666666667,0.498406985046984,0.787151991144313
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,3,0.675341266818581,0.144331697588571,0.333333333333333,0.499458971379482,0.78839174481586
GOBP_DENDRITIC_CELL_MIGRATION,3,0.675035537743698,0.123582267096168,0.666666666666667,0.499653186864378,0.78839174481586
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD,3,-0.674910954981758,-0.0139416128081703,0.666666666666667,0.499732340004211,0.78839174481586
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,3,0.674632740667023,-0.0518389871402633,0.333333333333333,0.499909126338998,0.78839174481586
GOBP_TORC1_SIGNALING,3,0.674553499827776,-0.0219054949068949,0.333333333333333,0.499959484592145,0.78839174481586
GOBP_MEMORY,3,0.674034580973798,0.0291015653237992,0.666666666666667,0.500289328631589,0.788471567300691
REACTOME_HIV_TRANSCRIPTION_ELONGATION,3,-0.673845876395602,0.0369941719281818,0.666666666666667,0.500409304862147,0.788471567300691
GOBP_IRON_ION_TRANSPORT,3,-0.673749383368426,0.0509641475886527,0.333333333333333,0.500470659929956,0.788471567300691
GOBP_AUTOPHAGY_OF_NUCLEUS,3,-0.673319733116871,0.0819936324220119,0.333333333333333,0.500743901356809,0.788660127987908
REACTOME_EPHRIN_SIGNALING,3,-0.67199895979894,0.0115376615624526,0.333333333333333,0.501584358532304,0.789741650957056
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,3,-0.671172826977774,0.112955145011259,0.333333333333333,0.502110437003652,0.790327675283713
GOBP_NEUROTRANSMITTER_TRANSPORT,3,0.670270333589349,0.0495485154682642,0.666666666666667,0.502685475088942,0.790990379919364
KEGG_HUNTINGTONS_DISEASE,3,-0.66975709240981,0.0183126928313632,0.666666666666667,0.503012650130757,0.791262778276131
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE,3,-0.668692437121915,-0.0682974142218441,0.666666666666667,0.503691692877355,0.792088344953489
GOBP_REGULATION_OF_HISTONE_METHYLATION,3,-0.667411803370574,0.00774721810642434,0.666666666666667,0.504509128494966,0.792926518064475
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,3,0.667373698057426,0.0578459853665387,0.666666666666667,0.504533462039467,0.792926518064475
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,3,-0.666640490689334,0.0491311738522397,0.666666666666667,0.505001798967268,0.793277878423307
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,3,-0.666540103903732,0.052957712538723,0.666666666666667,0.505065938949419,0.793277878423307
REACTOME_HIV_TRANSCRIPTION_INITIATION,3,-0.666049702884796,-0.0308201343269754,0.333333333333333,0.505379331843186,0.793527437586855
GOBP_CHONDROCYTE_DIFFERENTIATION,3,-0.665751336552246,0.00370584093638081,0.333333333333333,0.505570054235921,0.793584290512131
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,3,0.664732469406253,0.0914876174242512,0.666666666666667,0.506221622308077,0.794364268919732
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,3,-0.663746154684802,0.0527100364647103,0.333333333333333,0.506852793536822,0.795111773856175
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,3,-0.662821467668888,-0.0744170901522013,0.666666666666667,0.507444902832783,0.795797563648602
GOBP_ENAMEL_MINERALIZATION,2,0.661453766525628,0.10733115318919,0.5,0.508321354976333,0.796134273899384
GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,3,-0.661084783555811,-0.114575168894393,0.666666666666667,0.508557943065308,0.796134273899384
REACTOME_ION_HOMEOSTASIS,3,0.66104462821834,0.0218232656803767,0.666666666666667,0.508583693737839,0.796134273899384
GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,3,-0.660994314313026,0.131483904911198,0.333333333333333,0.508615959825565,0.796134273899384
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,3,-0.660921275906649,0.0433661475534076,0.666666666666667,0.508662800946113,0.796134273899384
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT,3,0.660744733662922,0.00292234606028066,0.333333333333333,0.508776030669511,0.796134273899384
REACTOME_CHROMATIN_MODIFYING_ENZYMES,3,0.660506774483183,-0.0471869961489589,0.666666666666667,0.508928672560749,0.796134273899384
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,3,0.66048954667434,0.0566888143735457,1,0.508939724485614,0.796134273899384
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,3,0.66017379151948,-0.0504149054168059,0.333333333333333,0.509142308923179,0.796134273899384
GOBP_TRANSITION_METAL_ION_HOMEOSTASIS,3,-0.660062558372082,0.0411180573500646,0.333333333333333,0.509213684737012,0.796134273899384
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,3,0.659827202946088,0.0913707952298912,0.666666666666667,0.509364724305564,0.796134273899384
GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE,3,-0.659220542353596,0.0128658273886806,0.333333333333333,0.509754157466501,0.796500563659248
GOBP_OVULATION,3,0.658352764940868,0.0599465409400607,0.666666666666667,0.510311479899578,0.796937230631873
GOBP_METAL_ION_EXPORT,3,-0.658302215364498,-0.0281879100741979,1,0.510343954740699,0.796937230631873
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,3,0.657702230210027,0.0252830817742773,0.666666666666667,0.51072948901148,0.797069181648774
HALLMARK_IL6_JAK_STAT3_SIGNALING,3,-0.657687682383648,0.0308037151724859,0.333333333333333,0.510738838942001,0.797069181648774
GOBP_CHROMOSOME_SEPARATION,3,-0.657197042236361,-0.0756915455173754,0.666666666666667,0.511054227177409,0.79731911020145
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,3,-0.656786527969,-0.0569078392506699,0.666666666666667,0.511318187876469,0.797488676870192
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,3,-0.656369113656844,0.000923432441039857,0.333333333333333,0.511586658287993,0.79766517212117
GOBP_CRANIAL_NERVE_MORPHOGENESIS,3,-0.656069734343493,-0.02017086870389,0.666666666666667,0.5117792568542,0.797723296875014
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,3,-0.655773755856299,0.0115285824382935,0.666666666666667,0.511969704770267,0.797778035103183
REACTOME_MTOR_SIGNALLING,3,-0.65351525668749,-0.00986382883690441,0.666666666666667,0.513424156947443,0.799273655529566
GOBP_NOREPINEPHRINE_TRANSPORT,3,-0.653327892331528,0.0462718666842732,0.333333333333333,0.513544914388976,0.799273655529566
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,3,-0.653264078774509,0.0411832226135769,0.333333333333333,0.513586045980856,0.799273655529566
KEGG_OXIDATIVE_PHOSPHORYLATION,3,0.653184936265472,0.0406211720114514,0.666666666666667,0.513637060366165,0.799273655529566
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,3,0.652338527623724,0.0407712520930678,0.666666666666667,0.514182810893635,0.799273655529566
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,3,0.65200921523593,0.0683389742391169,1,0.514395227627876,0.799273655529566
REACTOME_SMOOTH_MUSCLE_CONTRACTION,3,-0.651917856617031,0.0267322002629654,0.666666666666667,0.51445416486203,0.799273655529566
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,3,0.651890261608056,-0.0725208642760258,0.333333333333333,0.514471967633012,0.799273655529566
GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS,3,0.651798486402315,0.0344753895038523,1,0.51453117821492,0.799273655529566
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,3,0.651548616235421,0.128081494165491,0.666666666666667,0.514692404824398,0.799273655529566
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING,3,-0.651546362292874,-0.0300961248567044,0.666666666666667,0.514693859281213,0.799273655529566
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,3,-0.651386577718128,-0.0699685002479425,0.666666666666667,0.51479697283719,0.799273655529566
HALLMARK_TNFA_SIGNALING_VIA_NFKB,3,-0.650989151690358,0.156366623911067,0.333333333333333,0.515053489762772,0.799430257909217
GOBP_DENDRITIC_SPINE_MORPHOGENESIS,3,0.650303277715487,-0.0114680752156091,0.666666666666667,0.515496340283649,0.799792581784878
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,3,-0.65000522041692,-0.0303295677370016,1,0.515688849516709,0.799792581784878
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL,2,0.649809468072206,0.134618626694643,0.5,0.515815302324963,0.799792581784878
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,3,-0.649547150332788,-0.121138779511248,0.666666666666667,0.515984780508497,0.799792581784878
GOBP_BLOOD_VESSEL_REMODELING,3,-0.649227962801048,0.0769373977568198,0.333333333333333,0.516191040063089,0.799792581784878
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,3,-0.648877764735756,-0.096200402573161,0.666666666666667,0.516417387857497,0.799792581784878
KEGG_CARDIAC_MUSCLE_CONTRACTION,3,-0.648794551196672,0.0725308469437953,0.666666666666667,0.516471179845339,0.799792581784878
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,2,-0.648699374044619,-0.120608954850225,1,0.516532709069401,0.799792581784878
GOBP_REGULATION_OF_BIOMINERALIZATION,3,-0.647561017324154,-0.00168969418160768,0.666666666666667,0.517268917497473,0.79989989078955
GOBP_REGULATION_OF_DNA_METHYLATION,3,0.646875634913823,0.056547225451256,0.666666666666667,0.517712436124486,0.79989989078955
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,3,0.646871150323518,0.127451007575344,0.333333333333333,0.517715338800857,0.79989989078955
GOBP_NEUROBLAST_PROLIFERATION,3,-0.646761233372499,-0.0162304769033579,0.666666666666667,0.517786485799772,0.79989989078955
GOBP_PEPTIDYL_LYSINE_ACETYLATION,3,-0.646759211652453,-0.0381251563416551,1,0.517787794465266,0.79989989078955
REACTOME_MUSCLE_CONTRACTION,3,-0.646680032716897,0.0241385075231308,0.333333333333333,0.5178390485753,0.79989989078955
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,3,0.646507539827776,0.0848516761344639,0.666666666666667,0.517950715761709,0.79989989078955
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,3,0.646364419083605,-0.106777085103274,0.333333333333333,0.518043377676817,0.79989989078955
GOBP_CELL_MIGRATION_IN_HINDBRAIN,3,-0.646252744512206,0.0271888589148348,0.333333333333333,0.518115686075364,0.79989989078955
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING,3,-0.645883385090481,-0.0718956797516153,0.666666666666667,0.518354880540909,0.79989989078955
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,3,-0.645742812093975,-0.0206477761240848,0.666666666666667,0.518445929581564,0.79989989078955
GOBP_RESPONSE_TO_CATECHOLAMINE,3,0.645486021188428,0.0740631337438157,0.666666666666667,0.518612274227252,0.79989989078955
GOBP_REGULATION_OF_GTP_BINDING,2,-0.645463782235886,-0.14686175847079,0.5,0.518626681528271,0.79989989078955
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS,3,0.645187613189338,-0.020847346136862,0.666666666666667,0.518805612336186,0.799935642437302
REACTOME_EXTENSION_OF_TELOMERES,3,0.644669174654212,-0.0421482864315408,0.333333333333333,0.519141596424012,0.800213457152979
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,3,-0.644176978495431,-0.0762864349153924,0.666666666666667,0.51946067756292,0.800465058494796
GOBP_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY,2,-0.643934561829657,-0.123033347332578,0.5,0.519617868736924,0.800467118726107
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS,3,0.643295949341186,0.0314008472545583,0.666666666666667,0.520032084156193,0.800829850579463
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,3,-0.643090800728228,-0.0117781026638632,0.333333333333333,0.520165183320305,0.800829850579463
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,3,-0.642632988393163,0.0369005325287477,0.333333333333333,0.520462272477364,0.801047117603758
GOBP_COCHLEA_MORPHOGENESIS,3,0.641276678224642,0.0319196257095306,1,0.52134293877597,0.801830128849021
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,3,-0.641168679245808,0.0682386260322871,0.333333333333333,0.521413096587642,0.801830128849021
GOBP_PROTEIN_DNA_COMPLEX_ASSEMBLY,3,0.64089093294923,-0.0381655307819108,0.666666666666667,0.521593547201715,0.801830128849021
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,3,0.640887935753338,0.00919361983822209,0.666666666666667,0.521595494642636,0.801830128849021
GOBP_REGULATION_OF_HISTONE_MODIFICATION,3,-0.640377155325544,0.0353216025908373,0.333333333333333,0.521927431053954,0.802100324923133
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,3,-0.639870404828882,-0.102965965729873,0.666666666666667,0.52225685587907,0.802187631583092
GOBP_STARTLE_RESPONSE,3,0.639809247336652,0.0807554128304962,0.666666666666667,0.522296619940393,0.802187631583092
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION,3,-0.639322857718246,-0.0422941206613194,1,0.522612921563058,0.802404121558924
GOBP_POLYOL_METABOLIC_PROCESS,3,0.639112056623726,-0.0129838360666152,0.666666666666667,0.522750037137103,0.802404121558924
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,3,0.638287940687937,0.0256021303681435,0.666666666666667,0.523286260612154,0.802898005782005
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,3,-0.6381370850077,0.014002804851314,0.333333333333333,0.523384447694344,0.802898005782005
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,3,-0.636882231093149,-0.121816064849301,0.666666666666667,0.524201557730035,0.803911376680041
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,3,0.635804014084793,0.0943469150093595,0.666666666666667,0.524904170820668,0.804604792304338
GOBP_SYNAPSE_ASSEMBLY,3,0.63513862453058,-0.0148347356585983,0.666666666666667,0.525338008044078,0.804604792304338
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,3,-0.635024213487649,-0.0213208700362525,0.666666666666667,0.52541262308039,0.804604792304338
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,3,0.634964459998123,0.0941849943003067,0.666666666666667,0.525451594452754,0.804604792304338
GOBP_RESPONSE_TO_GROWTH_HORMONE,3,-0.63455542875169,0.0710879425360723,0.333333333333333,0.525718405334662,0.804604792304338
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,3,-0.63432870617808,0.00989882093571585,0.666666666666667,0.525866326195246,0.804604792304338
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,3,0.634137659336094,-0.0127223910412997,0.666666666666667,0.525990987615629,0.804604792304338
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,3,0.633952632988209,0.0583065947877124,0.666666666666667,0.526111734955079,0.804604792304338
REACTOME_METABOLISM_OF_NUCLEOTIDES,3,0.633721586192335,0.0444263672619388,0.666666666666667,0.526262534912742,0.804604792304338
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,3,0.633566938677072,0.113102087167028,0.666666666666667,0.526363482813862,0.804604792304338
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION,3,0.633327644863695,0.098959527709792,0.666666666666667,0.526519704029508,0.804604792304338
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,3,-0.632696654269494,0.0399351346520131,0.333333333333333,0.526931755142747,0.804604792304338
GOBP_RECOMBINATIONAL_REPAIR,3,-0.632693500017461,-0.0892660517622338,0.666666666666667,0.526933815353967,0.804604792304338
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,3,0.632548491418858,0.0387670424688698,0.666666666666667,0.527028532688106,0.804604792304338
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK,3,-0.632339895645605,0.0765074843435532,0.666666666666667,0.527164799402056,0.804604792304338
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,3,-0.632271424845212,0.0170239285336441,0.666666666666667,0.527209532371715,0.804604792304338
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,3,0.63191871347582,-0.0528112161996278,0.333333333333333,0.527439994518795,0.804604792304338
GOBP_MEMBRANE_BIOGENESIS,3,0.631867310472226,0.021178428946804,1,0.527473585609172,0.804604792304338
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY,3,-0.63101840235139,-0.01985831715898,0.666666666666667,0.528028492063537,0.805212094785726
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,2,-0.6302645483404,-0.0578381915811461,1,0.528521513683896,0.805724694057729
REACTOME_GLYCOGEN_STORAGE_DISEASES,3,-0.629901352494998,0.0959781868549153,0.333333333333333,0.528759127940832,0.805847739200033
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,3,-0.629201098620331,-0.00894472647265471,0.666666666666667,0.529217409709146,0.806149739221092
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN,3,0.629118916229584,0.0927316058948811,0.666666666666667,0.529271207292353,0.806149739221092
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,3,-0.628649917619042,-0.06813837323876,0.666666666666667,0.529578272658121,0.806378300732911
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,3,0.62816643195463,0.0261164805526866,0.666666666666667,0.529894917853395,0.806621309453183
GOBP_MRNA_METHYLATION,2,-0.627766974768334,-0.0721673420983703,1,0.530156603547896,0.806780538021331
GOBP_POSITIVE_CHEMOTAXIS,3,-0.626573607392791,0.0522459485274799,0.333333333333333,0.530938773182965,0.807229642895249
GOBP_RESPONSE_TO_SALT,3,0.626496724316672,0.0466354952658805,1,0.530989184780881,0.807229642895249
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION,3,-0.626426201542861,-0.0671730069486593,0.666666666666667,0.53103542811634,0.807229642895249
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,3,-0.62635761217398,0.0141709877626271,0.333333333333333,0.531080405635328,0.807229642895249
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,3,-0.626023326826103,-0.0498846414124449,0.666666666666667,0.53129964110489,0.807323951690744
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,3,-0.624883600345117,0.0302118886628515,0.333333333333333,0.53204745652315,0.808221158445104
KEGG_SPHINGOLIPID_METABOLISM,3,0.624190560549837,-0.0218751198788503,0.333333333333333,0.532502445310249,0.808673139891615
REACTOME_MAPK6_MAPK4_SIGNALING,3,0.623730763065827,0.00927466054799945,0.666666666666667,0.53280441641363,0.808681700722122
REACTOME_TRIGLYCERIDE_METABOLISM,3,0.623535976786882,-0.00218730427670712,0.666666666666667,0.53293236804447,0.808681700722122
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,3,-0.623462795822923,-0.0673489217103457,0.666666666666667,0.532980443330293,0.808681700722122
GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION,2,0.622937891208072,0.0647015058249374,0.5,0.533325336896725,0.808896068867971
