pathway,z_OA,d_OA,P_OA,FDR_OA,z_OP,d_OP,P_OP,FDR_OP,chisq,P_joint,FDR_joint,same_dir,direction,conv_score
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION,1.95246246796924,0.0790424836007644,0.0508833227688818,0.15276864661048,-0.926769671192234,-0.109884609255958,0.354046134993656,0.699417451515259,8.03309621117903,0.0903733336561589,0.207392340307519,FALSE,Discordant,0
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,0.329466900349692,0.0183627664931524,0.741802808350598,0.852499720163949,-0.930585558108973,-0.0564163334355761,0.352067987837069,0.697347159865479,2.68520560568891,0.611805912794859,0.725442562585688,FALSE,Discordant,0
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION,2.38458581387128,0.111977650780359,0.0170983597005306,0.0725799291822194,-1.55541503579242,-0.145389631908108,0.119847255434472,0.448641037836332,12.3806199247769,0.0147343219317487,0.0626921233412253,FALSE,Discordant,0
GOBP_CGMP_MEDIATED_SIGNALING,-0.27959175216256,-0.0184365824305023,0.779790735660374,0.878202646088203,1.18178084356705,0.0212241295299017,0.237292670746211,0.590472459763828,3.37438136990321,0.497234072917363,0.635871378890025,FALSE,Discordant,0
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING,-0.913844191284661,-0.0748726023703486,0.360798722110847,0.558369939912764,0.699530366541243,-0.0546083665616573,0.484220642438665,0.776203876268722,3.48929927191621,0.479507278070216,0.621369702806665,FALSE,Discordant,0
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,0.813528388591078,0.00710449510608133,0.415915176769348,0.608913063743353,-1.10965796352964,-0.135009669241981,0.267146443563393,0.623360443449966,4.39446446936759,0.355245305828781,0.512161623845406,FALSE,Discordant,0
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC,-0.167874189510557,0.0087093830062996,0.866682255726038,0.931249360336679,0.361446746938856,0.0612767527321981,0.717765507589412,0.90776745801015,0.949390421607493,0.917370476443661,0.948493202601366,FALSE,Discordant,0
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION,-0.770213771062481,0.0343255329972163,0.441173096370321,0.630746698912825,3.27267685055003,0.281106863109085,0.00106534201807049,0.0530164051722659,15.3255547188373,0.00407150741032066,0.0266445880397843,FALSE,Discordant,0
GOBP_CHEMOKINE_PRODUCTION,0.228626928734809,0.0602154425298542,0.819158892746375,0.900804774057653,-1.78847150619151,0.0452411825511744,0.0736999687531953,0.376639840314837,5.61446021893752,0.229850038296323,0.385803365541174,FALSE,Discordant,0
GOBP_CHOLESTEROL_STORAGE,-1.14791448786911,-0.0366977992913017,0.251003866692507,0.443289105138257,0.787020816623814,0.181923619809198,0.431269680402322,0.746792845327915,4.44661722156379,0.348924309025216,0.506080297981241,FALSE,Discordant,0
GOBP_CHONDROCYTE_DIFFERENTIATION,2.43045955021897,0.0685064838895057,0.0150796891831568,0.0664202905081901,-0.665751336552246,0.00370584093638081,0.505570054235921,0.793584290512131,9.75295038777482,0.0448013024004645,0.129366317833305,FALSE,Discordant,0
GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS,-1.75616620119398,-0.132664680140204,0.0790600339784679,0.209080695919431,0.00145387664517071,0.0461570853140014,0.998839974680175,0.99982163053117,5.0774169800058,0.279445872696171,0.436063130774192,FALSE,Discordant,0
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,1.60109205499877,0.0249160102955519,0.10935653167191,0.258399495303485,-1.44345592522666,-0.00482802263109452,0.148892079754678,0.490812204596865,8.23535066852396,0.0833276347944155,0.196988086179882,FALSE,Discordant,0
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,2.35695041852077,0.0247935495329419,0.0184257068556804,0.0762039876304406,-0.261389376365594,0.0660877721854856,0.79379224877505,0.935716545721519,8.44988396217294,0.0764209590439932,0.18471745427786,FALSE,Discordant,0
GOBP_CHROMATIN_DISASSEMBLY,0.41794341334865,-0.0282329756480757,0.675988490353529,0.812480097299327,-2.58417689754484,0.0411735831773589,0.00976117150434037,0.146721561024414,10.0418441675325,0.0397286906416195,0.120092243607774,FALSE,Discordant,0
GOBP_CHROMOSOME_CONDENSATION,1.08157989114634,0.0421351855670285,0.279439243761908,0.473611805836098,-0.201248277039691,-0.0206866264665469,0.840504443996481,0.953407779557039,2.89744684714547,0.575131489800533,0.698916696349003,FALSE,Discordant,0
GOBP_CHROMOSOME_LOCALIZATION,0.452745534130068,-0.0187514067461497,0.650731987333313,0.796439030848402,-3.04176096286617,-0.142485104258538,0.00235198590024598,0.0821755073718597,12.9643053182085,0.0114515278652507,0.0528276368772884,FALSE,Discordant,0
GOBP_CHROMOSOME_SEPARATION,1.27967411527019,0.0081242581280405,0.20065977179899,0.388274019163096,-0.657197042236361,-0.0756915455173754,0.511054227177409,0.79731911020145,4.55484811485042,0.336093362873102,0.493554810674898,FALSE,Discordant,0
GOBP_CHRONIC_INFLAMMATORY_RESPONSE,1.03819195037032,0.0770650644168523,0.299180699490265,0.495650393074445,-0.755086403862922,-0.0232915732843477,0.450197140464452,0.756485581503195,4.00955448848775,0.404714334616386,0.556498523937458,FALSE,Discordant,0
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,-0.630726584288205,-0.0265435669530646,0.528219313696061,0.70325555596463,0.0398745738534713,-0.0135479230199944,0.968193122102301,0.988732928096183,1.34113483993694,0.854358760784487,0.90650188146156,FALSE,Discordant,0
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,-0.466889838444568,-0.03017544583052,0.640578695791424,0.788993750397249,0.000609227585244023,-0.116664125669164,0.999513906745788,0.99982163053117,0.891739020887447,0.92574298901544,0.952671639835051,FALSE,Discordant,0
GOBP_COCHLEA_DEVELOPMENT,2.5396917158856,0.0535847891387307,0.0110950218263339,0.0544597401180107,-0.146866469698615,0.0111219322664352,0.883237418186274,0.963488830067566,9.2508399862558,0.055126519422238,0.146560241447575,FALSE,Discordant,0
GOBP_COCHLEA_MORPHOGENESIS,-1.48473778617388,-0.0980282912012245,0.137613298006347,0.300879350927678,0.641276678224642,0.0319196257095306,0.52134293877597,0.801830128849021,5.26930987523425,0.260763670492729,0.417210360647968,FALSE,Discordant,0
GOBP_COLLATERAL_SPROUTING,2.95878130502783,0.114735882579607,0.00308858203921065,0.022304500588914,-0.889948662619281,0.0458359393881327,0.373493452557269,0.712843690945424,13.5297959698205,0.00895731585880216,0.0447335251033367,FALSE,Discordant,0
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,-0.307243436640725,-0.0489315914062219,0.758658085683329,0.863277454847174,0.163373493839575,0.0622712777672272,0.870224371328356,0.95849718446117,0.830416571167295,0.934324409985022,0.95877224951607,FALSE,Discordant,0
GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY,-0.874031962272963,-0.012807807267381,0.382100847764413,0.578824648372323,2.36324548054071,0.105968124688793,0.0181156654590074,0.200954768461042,9.94609785179273,0.0413455111433166,0.123256889142038,FALSE,Discordant,0
GOBP_COPPER_ION_HOMEOSTASIS,0.262872170482397,-0.0272907344179188,0.792649106884856,0.884593621311679,-0.434718776857515,-0.00161686745422823,0.663766567381579,0.881100316025038,1.28439877980674,0.864016895733084,0.914256740329151,FALSE,Discordant,0
GOBP_CORONARY_VASCULATURE_DEVELOPMENT,0.129475751180993,0.00337337977959034,0.896981211185367,0.943857238139191,-0.0810887687344316,-0.0218085873368409,0.935371357525269,0.97882381667681,0.351064036293273,0.986283745316685,0.990788218339378,FALSE,Discordant,0
GOBP_CORONARY_VASCULATURE_MORPHOGENESIS,-1.95953696932997,-0.069544609838318,0.0500499347591502,0.15105926968046,1.41498115685704,-0.046135716359857,0.157074020897687,0.502925049387293,9.69154438158109,0.0459567982047465,0.130909595787057,FALSE,Discordant,0
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION,1.93483697414456,0.0906016807879474,0.0530103042930101,0.157104480609684,-2.18459376726052,-0.077167017115384,0.0289186453335791,0.248787541764259,12.9610753766944,0.0114675609615927,0.0528276368772884,FALSE,Discordant,0
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION,1.1163182114824,0.0397481783098578,0.264285948922741,0.457107272758882,-2.09886344118123,-0.0759995874217222,0.0358289404015115,0.274652892391288,9.31944588638722,0.0535924005284778,0.144138200039112,FALSE,Discordant,0
GOBP_CRANIAL_NERVE_DEVELOPMENT,0.739677947444982,0.0037526630057847,0.459495432201544,0.645726523036504,-1.1527635730369,-0.0268395684502747,0.249007439691142,0.602877888369625,4.33579756544753,0.362463949539229,0.519316091962322,FALSE,Discordant,0
GOBP_CRANIAL_NERVE_MORPHOGENESIS,1.34437898464478,0.0112714732769503,0.178825866000675,0.360522468299715,-0.656069734343493,-0.02017086870389,0.5117792568542,0.797723296875014,4.78240929627741,0.310360908896864,0.467574698662667,FALSE,Discordant,0
GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-0.730214137908379,0.00852399057836374,0.465259302004235,0.650276912600382,1.39142435580616,0.0907949372729964,0.164096783220135,0.512013682028756,5.14491854747102,0.272748530251385,0.429636857653909,FALSE,Discordant,0
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,-3.98137068355162,-0.115526481258869,6.8518995759963e-05,0.00154063017103952,1.87917015743106,0.0554938719705509,0.0602212630406364,0.341386762667449,24.7962586463003,5.528470728225e-05,0.00155154028267941,FALSE,Discordant,0
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,-0.259923812485324,-0.044299335157439,0.794922542693193,0.885942894443128,2.30268020824808,0.0849408724773788,0.0212968425654816,0.217456428263049,8.15741410653258,0.0859791597017539,0.20040259101222,FALSE,Discordant,0
GOBP_CYTOKINESIS,1.49592462440489,0.0222647459160457,0.134673298559801,0.297665249039293,-2.95056407919199,-0.0504982618958977,0.00317194240601062,0.0889864851717681,15.5166291530805,0.00374134132037231,0.0252702880370675,FALSE,Discordant,0
GOBP_CYTOKINETIC_PROCESS,2.62427672822237,0.0900279767557194,0.00868332029115393,0.0453915012330592,-2.56609160328681,-0.0315720691490837,0.0102851662207189,0.15049747495616,18.6468077919365,0.000921976930917317,0.00992400275215044,FALSE,Discordant,0
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,-2.25480667580425,-0.0390566297356765,0.0241454660739341,0.0919563645079042,1.05758399633545,0.10865389893101,0.290245141812313,0.645915577853955,9.92137610641003,0.0417731231281031,0.124020087972461,FALSE,Discordant,0
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,-0.926359435567583,-0.0257237720447595,0.354259217490418,0.552432342772079,0.12804623317859,0.0761029483747919,0.898112385368401,0.968537376731953,2.29037289756633,0.682522368793501,0.781996909537667,FALSE,Discordant,0
GOBP_CYTOLYSIS,-0.731191056618908,0.00878413394641617,0.464662462087397,0.649619065242467,1.31815249349781,0.0412075557836185,0.187452604927178,0.53572196953602,4.88134652841834,0.299690172706092,0.458046097800641,FALSE,Discordant,0
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS,-2.97218838890382,-0.110592460314734,0.00295685191376033,0.0217187311040684,1.48003163947898,0.114987880986226,0.138864803217365,0.475938665777557,15.5957691543059,0.00361243480224928,0.0246630332855318,FALSE,Discordant,0
GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR,-1.81389045741374,-0.0954120122494965,0.069694592163903,0.190302498144157,1.26346402789787,0.0932355138675847,0.206422466383399,0.552344846037828,8.48292590817145,0.0754064619784932,0.183052442969864,FALSE,Discordant,0
GOBP_CYTOPLASMIC_TRANSLATION,-3.29650459588023,-0.21173047696535,0.000978960129069731,0.0103292330011886,0.176881880066556,-0.0460946124113453,0.859601171804266,0.955972378022611,14.1606127869214,0.00679970124948889,0.0371412955246344,FALSE,Discordant,0
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,-2.41882415025633,-0.190031334542393,0.0155707655104798,0.0676572756231733,1.29014941006168,-0.0495998108270658,0.196998787253747,0.545575045313755,11.5738356698924,0.0208183405509279,0.0794658597605175,FALSE,Discordant,0
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,2.42373691097507,0.068439875164672,0.0153617297875107,0.0669750606908488,-2.95311203471907,-0.0663545878360816,0.003145877668722,0.0889864851717681,19.8750766020696,0.000528568817878475,0.00682980159752271,FALSE,Discordant,0
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.904223031199306,0.0279820491891855,0.365877150150937,0.563199236510366,-1.07098414061786,-0.0468622123164147,0.284176560690324,0.63945141825289,4.52723439734215,0.339330388704365,0.496364558353498,FALSE,Discordant,0
GOBP_CYTOSOLIC_TRANSPORT,0.109946926789013,-0.0366462346545312,0.912451465912191,0.951384094883724,-1.01803829548927,-0.022168833247357,0.308659757211083,0.663056796839759,2.53427220216275,0.638509518776225,0.746871596644838,FALSE,Discordant,0
GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,-0.447161667570255,-0.0350382037312722,0.65475833612421,0.799087620929973,2.43754301522499,0.190483074890939,0.0147874547612749,0.175480224347475,9.27493034569095,0.0545831175840387,0.145718201507996,FALSE,Discordant,0
GOBP_DECIDUALIZATION,-0.809874112688253,-0.094507969412041,0.418012531627812,0.609951643848217,1.42350836851276,0.19492177232521,0.154588837911019,0.498713026502621,5.47846042434128,0.241629323652662,0.396803796331585,FALSE,Discordant,0
