gene,meta_Z,meta_P,meta_FDR,mean_logFC,n_consistent
THRB,0.907744668198784,0.364013138205062,0.699416737883777,0.112917334813537,2
CARTPT,0.907741591301221,0.36401476421912,0.699416737883777,0.18348810724471,3
SMG6,0.907724827085054,0.36402362349899,0.699416737883777,0.210209136812491,2
FCN2,0.907661355855376,0.364057166961975,0.699416737883777,0.340249852248147,3
ALMS1,-0.907067100061323,0.364371314763311,0.699917143959754,-0.370100723222433,3
OPLAH,0.90664921656852,0.364592326422079,0.700146336530892,-0.277149835949957,2
BMI1,-0.906523927615368,0.364658605994121,0.700146336530892,-0.359814753187393,2
URGCP,-0.906458336477032,0.364693307606828,0.700146336530892,0.177627069967218,2
MFSD1,0.906435450973857,0.364705415884486,0.700146336530892,-0.219449771813744,2
PLEK2,-0.906237462295731,0.364810178355698,0.700244356776086,-0.239224194939147,3
RPS3A,0.905887539266291,0.364995380376423,0.700496727219337,-0.0186817667287906,2
ABHD4,0.905539679459558,0.365179548603913,0.700747039624197,0.334286064631975,2
PDLIM7,-0.905416430628957,0.36524481444017,0.7007691488354,1.04056705209804,2
CORT,-0.905253762660145,0.365330965645221,0.700831316911584,-0.147162584917908,3
SPOCK2,-0.905110772204818,0.365406705845035,0.700873497721891,-0.230968684490186,3
TFR2,0.904801119115491,0.365570758692902,0.701085030533424,0.0281363927681582,3
ALOX5AP,-0.904522957184275,0.365718166858481,0.701163592790236,-0.190801563034509,2
SLC17A6,0.90452087101924,0.36571927253366,0.701163592790236,-0.0741299755691358,2
NTS,-0.904207028094985,0.365885634209683,0.701251009094145,-0.151944782709965,2
PSPHP1,-0.904185751256133,0.365896914333188,0.701251009094145,-0.161400276300206,2
ZNF430,-0.90410423551572,0.365940132705864,0.701251009094145,0.066248328068631,2
CPOX,-0.903948314722481,0.366022808348905,0.701251009094145,-0.267056407024311,2
OR12D2,0.903927637513648,0.36603377313404,0.701251009094145,0.358566214454207,3
LYL1,0.90365348968219,0.366179168609556,0.701418145569687,-0.117896076651177,2
MGAT4C,0.903474546361463,0.366274091396442,0.701418145569687,0.534302592186249,2
SNAPC5,-0.903458893540839,0.366282395366516,0.701418145569687,-0.106084398718276,3
KLKB1,-0.903160534953567,0.366440699883823,0.701618250482403,-0.184781835107556,2
CDH12,-0.902557545718475,0.366760767017173,0.702085418687306,-0.0673059315867005,2
ABCA3,-0.902459728218765,0.366812705044313,0.702085418687306,-0.15455745980105,2
ACSBG2,0.902396598688769,0.366846227280974,0.702085418687306,-0.0967457807384866,2
TMEM168,-0.901873257045807,0.36712419901129,0.702435094139024,-0.234971922211718,2
CCDC69,-0.901748939380922,0.367190249347564,0.702435094139024,-0.412466104172079,2
ATP5MF,0.901718015739861,0.367206680317903,0.702435094139024,0.0390536307015099,2
TACO1,-0.901646985245063,0.367244423402541,0.702435094139024,-0.244518676290585,2
TENT5C,-0.901421598898084,0.367364201714564,0.702461611841514,-0.10921415006491,3
CD69,-0.901418149455494,0.367366035059995,0.702461611841514,-0.00367450675542374,2
GPNMB,0.900921370936787,0.367630127572376,0.702830713867343,0.15463807887881,3
ZNF345,-0.900852275884204,0.367666868570377,0.702830713867343,-0.0326651649640669,2
VCL,0.90054013587116,0.367832876186216,0.702927095179372,-0.1449312869732,2
KISS1,-0.900456631129321,0.367877295012576,0.702927095179372,-0.341869810143176,3
PDP1,-0.900443095238209,0.367884495497885,0.702927095179372,-0.164567182537155,3
FDXR,0.900284176227841,0.367969039827918,0.702927095179372,0.276944746062346,2
OR3A2,-0.90025072786176,0.367986835776854,0.702927095179372,0.205146167652609,2
CDK2AP2,-0.90003796744181,0.368100045886248,0.703040354227448,0.0970793140513655,2
SMO,0.899819058289325,0.368216550374468,0.703078322242902,0.29654623244838,2
CENPO,-0.899797983542032,0.368227767665985,0.703078322242902,-0.234494084304561,3
CDH9,0.899609674208254,0.368328007049484,0.703166747279388,0.671672225369969,3
QTGAL,-0.899370277545468,0.36845546536725,0.703307101877261,-0.113517803590535,2
IFNA21,0.899191502754134,0.368550665606235,0.703385850240003,-0.186496086340501,2
PITPNM1,0.89875615087987,0.368782560977877,0.703666378457754,0.215273641453636,2
MTERF3,-0.898712934631143,0.368805585580205,0.703666378457754,-0.192481386265934,3
HPX,0.898493574555327,0.368922469266235,0.703786404793334,-0.0609787254567897,2
TBL2,-0.898160081572796,0.369100211597557,0.70390509095626,-0.0389436615494224,2
CFHR1,-0.898099797689248,0.369132346885845,0.70390509095626,-0.127668347879794,3
COPG1,-0.898052980812931,0.369157304570822,0.70390509095626,-0.0879593291520532,3
DPYS,0.897895521155559,0.369241252696046,0.70390509095626,0.0708939246835838,3
GMPPA,0.897870474621736,0.369254607112571,0.70390509095626,0.187312770096272,3
RCL1,-0.897521843199377,0.369440523067665,0.704156553176331,-0.0873101341020758,3
TBC1D29P,-0.897178884298434,0.369623470787196,0.704310538057992,-0.481258887300214,3
MKS1,-0.897167876602806,0.369629343656019,0.704310538057992,0.106667925266553,2
SMARCA5,-0.896911190918121,0.369766308051338,0.704455950247493,-0.12473988249988,2
FANCC,0.896780569097485,0.369836018391821,0.704455950247493,-0.0790255751748603,2
TPRA1,-0.896659514484765,0.369900630189396,0.704455950247493,0.244714285434051,2
LARS2,0.896619920184327,0.369921764809003,0.704455950247493,-0.354897995527525,2
SOD2,0.896146614086104,0.370174463917386,0.704800293499245,0.681900055433987,2
MAPKAPK5-AS1,0.896015536538869,0.370244465448308,0.704800293499245,0.19571737007528,2
EXOSC10,-0.895977565987174,0.370264745031814,0.704800293499245,-0.167710639808473,3
ZNF137P,-0.89570239410357,0.370411731414178,0.704977166239888,-0.491131090786365,3
PIM2,-0.895511960687725,0.370513474935451,0.705067892539893,0.117016918156086,2
OXR1,-0.895399335298684,0.37057365585847,0.705079512438142,-0.0725998151769369,2
ADAP1,-0.89526085800782,0.370647658959898,0.705112159365573,0.0284441106517521,2
ZNF362,-0.895164855497366,0.370698968667153,0.705112159365573,-0.0971774076620002,2
SKP2,-0.894958824545063,0.370809099297483,0.705218763964393,-0.144944479372755,3
ETFB,0.894757901789335,0.37091651898079,0.705320182439918,0.148034554549323,2
EPHA2,0.894447620092236,0.371082443367326,0.705513794091499,0.46058294376437,2
ADH6,-0.894365150306746,0.371126552164552,0.705513794091499,-0.148193210009249,3
SASH1,0.894170849080735,0.371230486642997,0.705584682504421,-0.0312054082460473,2
WIF1,-0.894029519549825,0.371306097156397,0.705584682504421,-0.0707870997612115,2
DNAJC12,0.893804124491139,0.371426702028644,0.705584682504421,-0.0821162003412206,2
CFAP68,0.893673280389267,0.37149672551923,0.705584682504421,0.0757050015145276,2
GADD45G,0.893559237884048,0.371557764022711,0.705584682504421,0.182984282398132,3
YIPF5,0.893398162193316,0.37164398650307,0.705584682504421,-0.184992416894587,2
TFEC,0.893286053468591,0.371704004696695,0.705584682504421,0.0430628670478607,2
NFASC,0.893285998820657,0.371704033954316,0.705584682504421,0.170477973090909,3
EGFL6,-0.893223882295219,0.371737291062245,0.705584682504421,-0.0321698100009758,2
TNP2,0.893018715982224,0.371847149955381,0.705584682504421,0.149370556978966,2
PIK3CD,0.89296197348108,0.371877536997718,0.705584682504421,0.211863202613409,2
ACOT11,0.892857767536467,0.371933345922926,0.705584682504421,-0.0968633116285341,2
GTF2H3,-0.892843003642757,0.371941253349003,0.705584682504421,-0.0782813513531394,3
G3BP2,0.892629342305561,0.372055700360561,0.705584682504421,0.0287017909449815,3
ARF1,0.892539526747053,0.372103816293988,0.705584682504421,0.261993477858185,2
ATP6V1B1,-0.892499559620081,0.372125228697776,0.705584682504421,-0.44067191993553,2
SLC7A5,0.892479052536543,0.37213621567224,0.705584682504421,0.123641810964076,3
PTCD2,-0.892404457065028,0.372176182999677,0.705584682504421,-0.187645806939514,3
KRT83,-0.892292114180897,0.37223637994301,0.705584682504421,-0.0254024211171174,2
P3H3,-0.892183956659721,0.372294339935347,0.705584682504421,0.099413811351191,2
GREB1,-0.892172977885378,0.372300223608438,0.705584682504421,0.159574172947985,2
RAB30,-0.891839866684625,0.372478769790026,0.705770572066481,-0.100095929714859,3
GPR45,-0.891788021882316,0.372506563153733,0.705770572066481,-0.0272557517267667,2
TAB2,-0.891339966473477,0.37274681371235,0.705932825666175,-0.129683380894579,2
MYO5A,-0.891238855794501,0.372801043263735,0.705932825666175,-0.547120076419432,2
ZNF701,-0.891176054252954,0.37283472860965,0.705932825666175,-0.344776953744626,2
KDM4A,0.891156618981784,0.372845153637555,0.705932825666175,-0.243608597455947,2
CALM2,0.891054137059717,0.372900127654963,0.705932825666175,-0.0195127369750016,2
KIF20B,-0.891022608482538,0.372917041428684,0.705932825666175,-0.201255428173661,3
RPP21,0.89078404319322,0.373045037209564,0.706072614338148,-0.12382034984541,2
SLC26A10P,-0.890453946446166,0.373222186589987,0.706305383301427,-0.234736450406561,3
KRT2,0.889861793903591,0.373540101065717,0.706546133253202,-0.00126513299782801,2
SMYD2,0.889842533572047,0.373550444353967,0.706546133253202,-0.0165806449760052,2
NUP88,0.889763390766472,0.37359294791569,0.706546133253202,-0.119561433058501,2
PAX7,-0.889661860829462,0.373647478846033,0.706546133253202,-0.691313299752952,2
DYRK3,0.88963001611682,0.373664583405433,0.706546133253202,-0.119642120241973,2
GTF2I,-0.889538893774197,0.373713530079643,0.706546133253202,-0.152442890527579,3
GRM5,-0.889360009176902,0.373809630085199,0.706546133253202,-0.772704752332314,2
EDIL3,-0.889227050911212,0.37388106754959,0.706546133253202,-0.210904932647284,2
HLA-G,0.889167256251919,0.37391319751851,0.706546133253202,0.538632820042436,2
CARD9,0.889134390006795,0.373930858542927,0.706546133253202,-0.223573620545764,2
XBP1,-0.889107216378161,0.373945460969426,0.706546133253202,-0.0925439094583682,3
OSMR,-0.888622590304688,0.374205946117953,0.706744707050861,-0.220327175535386,2
BBS1,0.88862187702677,0.374206329585518,0.706744707050861,0.0852968266266414,2
TXN,-0.888609162864538,0.374213164926692,0.706744707050861,-0.0750452749030391,3
SCG3,-0.888376157695164,0.374338445985366,0.706833339955589,-0.200611780817441,2
ANKHD1,0.888320243774199,0.374368513362474,0.706833339955589,0.0124891279015158,2
KRT7,-0.888008567878013,0.374536142578735,0.70704745375476,0.0212787349965602,2
TMEM39B,0.887897934065593,0.374595656122904,0.70705743488514,0.200434522462289,2
CA5BP1,-0.887405029511439,0.374860876640502,0.707398639420554,-0.0736993046172727,2
MTDH,0.887089864190583,0.375030520612697,0.707398639420554,-0.190905812016074,2
IL5,-0.886953378510357,0.375104001451169,0.707398639420554,-0.113241427901649,3
FOLR2,0.886875904395484,0.375145715740321,0.707398639420554,0.0613263745586658,2
MAPK3,0.886875807811261,0.37514576774583,0.707398639420554,0.457590445931303,2
UBXN4,0.886844273350835,0.375162747627485,0.707398639420554,-0.0487214042235591,2
CYTH4,-0.886743842944442,0.375216828026525,0.707398639420554,-0.0541673080109564,2
TPRKB,-0.886674278462426,0.375254290371308,0.707398639420554,-0.145473044390046,2
MAP2K6,0.886654954305714,0.375264697359611,0.707398639420554,0.342295891902608,2
ANO2,-0.886475390768567,0.375361409491844,0.707478667008406,-0.41809210579021,2
ESRP1,-0.886188292570562,0.375516071306206,0.707518224389855,0.19112889127003,2
FAM98A,-0.886036205341549,0.375598017709861,0.707518224389855,0.0664917066010125,2
ZNF177,-0.886006660076936,0.37561393833009,0.707518224389855,-0.190707362351009,2
NTSR1,-0.885913021170746,0.375664398897566,0.707518224389855,-0.150491468244392,3
LUZP2,-0.885862833428594,0.375691446023625,0.707518224389855,0.0225274076269305,2
MRTFA,-0.885766350491618,0.37574344588618,0.707518224389855,0.136023002333263,2
SLC2A9,0.88555300145347,0.375858446977427,0.707518224389855,-0.0769657214178465,2
NEUROG2,0.88554982720214,0.375860158151618,0.707518224389855,0.636307229810348,3
USP16,0.885530174954105,0.375870752385039,0.707518224389855,-0.13850320048992,2
FNDC8,0.885137150622928,0.376082664644826,0.707814934224002,-0.113273396594728,2
KLC1,-0.88502643602558,0.376142373447133,0.707825141777626,-0.0983893919255773,2
SACS,-0.884549553986568,0.376399624613807,0.708207028187508,-0.325190823982174,2
BPHL,-0.884418480764188,0.376470350296875,0.708232318703144,-0.343291931903315,2
ELAVL3,-0.884323327683997,0.376521698999171,0.708232318703144,-0.386006634427213,2
ATP6V0D1,-0.884137501230492,0.37662199141995,0.708237541639214,0.0116261026913689,2
SSTR2,-0.884116903163807,0.376633109419918,0.708237541639214,-0.204574418170651,3
COX7C,0.883841877241725,0.376781576644034,0.708414560614501,-0.0389403470924535,2
SGCE,0.883506056294375,0.376962911785541,0.708653317008603,0.236321180673363,2
PCGF3,-0.883331627976621,0.377057120067113,0.708695700754453,-0.312551772172723,2
ATP2B4,-0.883263052456842,0.377094161502753,0.708695700754453,0.0978318314002643,2
UXT,0.882168755221274,0.3776855555815,0.709704850731687,0.146168538852184,2
FAM53B,-0.882011478615316,0.377770599961382,0.70976237073436,0.166455612274273,2
GALNT6,0.881622230703223,0.377981129213868,0.710021316876478,0.36646966415876,2
BRMS1,-0.881477279394425,0.378059546277064,0.710021316876478,-0.00389978977231731,2
RBM15,-0.881454658415296,0.378071784881769,0.710021316876478,-0.0876441142698409,3
ZFPL1,-0.881017428639283,0.378308386791605,0.710250436606006,0.448347931760565,2
GPX5,-0.880945495798137,0.37834732116132,0.710250436606006,-0.239125326602287,3
CER1,0.880888373576623,0.378378240892628,0.710250436606006,0.240053962698507,2
FZD6,-0.880794509314012,0.378429052130531,0.710250436606006,-0.194484120297277,2
SLC47A1,0.880614577200328,0.378526465945139,0.710250436606006,-0.107044272578727,2
ADRM1,0.880485081469337,0.378596583456025,0.710250436606006,0.280098053949184,2
ENTPD5,-0.880462852501173,0.3786086204863,0.710250436606006,-0.381983600783212,2
FHIP2B,-0.880424191013951,0.378629556319376,0.710250436606006,-0.232762395158534,2
MCF2L2,-0.879907258287211,0.378909552380906,0.710604056677277,-0.799121066465385,3
ACTL7B,0.879819847269203,0.378956911057678,0.710604056677277,0.523702136873716,3
TEDC2,-0.879774347822191,0.378981563780488,0.710604056677277,-0.115551320814603,2
MTMR11,0.879264896715853,0.379257664340155,0.711019509033973,0.0522499029510696,3
COL21A1,-0.879055446332408,0.379371213312862,0.711130139503509,-0.87702084343867,3
PLPP3,-0.878480464107101,0.379683034907582,0.711588480139801,0.00898998857287602,2
RBM12B-AS1,0.878403335373212,0.379724874976052,0.711588480139801,-0.0654605418335616,2
GALR2,-0.878207921420339,0.379830893984427,0.711660524693317,0.146496692037731,2
RPL23AP53,-0.878131281443713,0.379872478860763,0.711660524693317,0.356056358186941,2
EYA1,0.877952480816936,0.37996950702048,0.711712957960453,0.0238258049913744,2
SLC5A5,0.877783349507345,0.380061302036268,0.711712957960453,0.174718991768779,3
STXBP1,0.877732317454455,0.380089002057053,0.711712957960453,0.0153917194247741,2
TPSD1,0.877677422075604,0.380118800462964,0.711712957960453,0.0280628509244958,3
ENDOD1,-0.877560818968968,0.380182099929653,0.711729275087256,-0.154192556926357,3
MAGEA2,0.877251925306393,0.380349818057373,0.711889962672171,-0.025903916297482,2
KRT31,-0.877022248461049,0.380474553771613,0.711889962672171,0.570439529870246,2
SMNDC1,-0.876825369152622,0.380581497399898,0.711889962672171,-0.0756219553657968,3
SYTL2,0.876775583854645,0.380608543392016,0.711889962672171,-0.0714471285047089,2
SRPX2,0.876749859075488,0.380622518907568,0.711889962672171,0.291238015615599,2
CDH22,-0.876610705066141,0.380698122650329,0.711889962672171,0.243178419020857,2
CDK5RAP2,-0.876554350104272,0.380728743479662,0.711889962672171,-0.142761570574114,2
PHF10,0.876549022340999,0.380731638432209,0.711889962672171,-0.0753408538875764,2
FSCN1,0.876498103996992,0.380759306670428,0.711889962672171,0.43431602397956,2
NSG2,-0.876135031753615,0.380956630288951,0.712068619947186,0.14720374751237,2
TSPYL5,0.876121319102296,0.380964084113166,0.712068619947186,-0.0912998745477515,2
RYR3,0.875712219787101,0.381186500558222,0.712180027408305,0.590282971690234,2
KPNA5,-0.875606106921032,0.381244204325602,0.712180027408305,0.0236161198441332,2
SLC7A4,0.875603134600564,0.381245820739208,0.712180027408305,-0.0581643370011777,2
PSMD8,0.875552585357327,0.381273311179752,0.712180027408305,0.0649255023101768,2
DRC8,0.87550942478735,0.381296784365164,0.712180027408305,-0.386634373980803,2
TBX19,-0.875165817275849,0.381483689412915,0.712263312371175,-0.427999911213638,2
ERCC6L,-0.875077770103575,0.381531591653987,0.712263312371175,-0.26236578921272,2
E2F1,-0.875039684037066,0.381552313598627,0.712263312371175,0.525600534066997,2
STAB1,0.87502578303822,0.381559877054426,0.712263312371175,0.430291559817876,2
CACNG1,-0.874759817101351,0.38170460535341,0.712431484283297,-0.268529323429475,2
GLYR1,-0.874616123509826,0.381782811818689,0.71247546633804,-0.135122553261392,3
MOSPD1,-0.874256395769381,0.381978639819835,0.712673512756374,-0.0922983566656166,3
FAM184A,-0.874220379085433,0.381998249915968,0.712673512756374,0.169188235196042,2
CRLF1,0.87400397369517,0.382116089713488,0.712720576656258,0.0629642186002041,2
ZHX3,0.873761164788327,0.382248333622987,0.712720576656258,0.11284757721614,3
SEC22A,-0.873574551913324,0.382349989887614,0.712720576656258,-0.108755002275978,3
RRAGD,-0.873529502709004,0.38237453265975,0.712720576656258,0.081619626775371,2
TBX21,0.873495570332618,0.382393019630235,0.712720576656258,-0.0790294610614063,2
MAFG,0.873378797805585,0.382456643595959,0.712720576656258,0.033877278345511,2
TRPM2,0.873332816942832,0.382481698228621,0.712720576656258,0.325311759273837,2
MAB21L4,-0.873291003607398,0.382504482879887,0.712720576656258,-0.159136445152225,2
EXOC2,-0.873219765704677,0.382543303291557,0.712720576656258,-0.134073980793441,2
SHANK1,0.873170625302262,0.382570083289911,0.712720576656258,-0.00881868618220664,2
ZNF223,0.872848016436416,0.382745923670833,0.712946299820569,0.00440900869990668,2
RPAP2,-0.872557095405765,0.38290453482394,0.713139869957056,-0.0162828137745634,2
ZNF76,-0.872311366852041,0.38303853825298,0.713173701926921,-0.0527145685655929,2
NUDT9,0.872242425984369,0.383076139014456,0.713173701926921,-0.113217551131487,2
NFYC,-0.87222290473254,0.383086786432714,0.713173701926921,-0.0104717151073855,2
ATP12A,-0.871857948335471,0.383285876889793,0.713442476626126,-0.208496235021846,3
DNAJB1,-0.871501676080825,0.383480291101995,0.713702471549946,0.0827983265548772,2
COMMD8,-0.87131867564452,0.383580176083268,0.713786487219885,-0.189237517183055,2
SMAD5,-0.870928047593515,0.383793441295979,0.71408143279941,-0.185082642308451,2
CENPB,0.870452371190526,0.384053237039935,0.714379927116367,0.727667940296729,2
MAFF,0.870356657649372,0.384105525014992,0.714379927116367,0.303049660780508,2
IFT52,0.870333392728742,0.38411823521841,0.714379927116367,0.00662106965762399,2
JTB,0.869974835787289,0.384314156319888,0.714608632178737,-0.0570227756536754,2
HCP5,-0.86990775031806,0.384350819654075,0.714608632178737,-0.203251293115922,3
OIP5,-0.869332800167422,0.384665127301444,0.715003428561586,-0.365873926440863,2
SF3B1,0.869303520445224,0.384681137834421,0.715003428561586,-0.1881654607871,2
SETBP1,0.869218432456828,0.384727667366216,0.715003428561586,-0.355851570944865,2
CEBPB,-0.868710998930907,0.385005223868723,0.715081130131912,0.2339364561363,2
RPAP3,-0.868702240512348,0.385010015631763,0.715081130131912,-0.0690586189806112,2
RGS17,0.868613327632146,0.385058662259555,0.715081130131912,0.690488439950981,2
STAP2,-0.868597582435806,0.385067277271475,0.715081130131912,-0.249819792716608,2
FAM76A,-0.868570942236141,0.38508185377198,0.715081130131912,-0.334088730828089,2
TUBGCP5,0.868540470473089,0.385098527171277,0.715081130131912,-0.386420502207177,2
ANGPTL7,0.867703236570148,0.385556813586433,0.715830171202264,0.535964592046683,3
CLP1,-0.867423766263478,0.385709864629671,0.716012375413765,-0.138533161622344,2
SKA1,-0.867155808050515,0.385856645956366,0.716182890622784,-0.448557797340471,3
SEMA3D,-0.867022012701636,0.385929948729678,0.716216994233742,-0.217131310280575,3
TAF12,0.866575724201806,0.386174519351647,0.716568885417124,0.00835543623007886,2
CA7,0.866328781975018,0.386309886851753,0.716718072660787,-0.203330112298434,2
DELEC1,0.866131446878083,0.386418081794421,0.716796376720367,0.692435053142616,2
CSNK2B,0.866051283384407,0.386462039139825,0.716796376720367,0.318396853075729,2
CCDC81,0.86580129845576,0.386599137017549,0.716939023371449,0.00945312262377846,2
PARM1,-0.865710545080509,0.386648915741087,0.716939023371449,0.0138729228557904,2
ST6GALNAC5,-0.865384722023599,0.386827663698968,0.717107086243164,-0.299808576660413,2
LIPG,-0.865173157763956,0.386943755771549,0.717107086243164,-0.504853219693326,2
NAA10,-0.865146343197712,0.386958471298725,0.717107086243164,0.133486509436585,2
NGDN,0.865046496229688,0.387013269174702,0.717107086243164,-0.0532187703057511,2
NUDT2,0.865044183724604,0.38701453837665,0.717107086243164,0.0372909016079657,2
SIRAL2,-0.864909711893746,0.387088346649839,0.717141936909243,-0.0694945258162231,2
MSTO1,-0.864587398805712,0.387265291306687,0.717367826871416,-0.26827653326818,2
SNRNP70,0.864227850108074,0.387462735899591,0.717582521005811,0.248904824612412,2
ARHGAP12,-0.864043257425954,0.387564128001616,0.717582521005811,-0.0845213314865379,3
ARPC2,0.86394824002381,0.387616324967879,0.717582521005811,-0.0427745154798434,2
NAAA,0.863932962284099,0.387624718058433,0.717582521005811,0.126231460035972,3
CD207,0.86366818759473,0.38777019420987,0.717582521005811,0.356519279555828,3
APOC3,0.86362657674216,0.387793059642072,0.717582521005811,0.00192437578040131,2
CLDND1,0.86344812927825,0.387891126993793,0.717582521005811,0.0710944141066492,2
PYCR3,-0.863441861999915,0.387894571505656,0.717582521005811,0.0426454421546016,2
SEC63,-0.863399882946245,0.38791764377921,0.717582521005811,-0.150325497123111,2
NRIP1,-0.863346541942941,0.387946961945198,0.717582521005811,-0.108385675923581,2
TRA2B,-0.863138117727047,0.388061532460675,0.717582521005811,-0.230565299946423,3
DBF4B,0.863067409460751,0.388100405383769,0.717582521005811,0.139917405684127,3
RPS29,-0.862926016654141,0.3881781453012,0.717582521005811,-0.0217500292887317,2
RPL31,0.862864649188584,0.388211889019897,0.717582521005811,0.0199325546351193,2
RPS4X,0.862535469758251,0.388392923214331,0.717582521005811,-0.0204073798729123,2
ARAP1,-0.862366050736169,0.388486116255837,0.717582521005811,0.0397222618103582,2
GBA1,0.862301847246935,0.388521436499914,0.717582521005811,0.291718271512196,2
RNF170,0.862268019122717,0.388540047141182,0.717582521005811,-0.0406177242709129,2
BNC2,0.862190618823928,0.388582631183472,0.717582521005811,-0.0112266535029404,2
LRP4,-0.862175542676974,0.388590926098152,0.717582521005811,-0.0533882051405095,2
TEC,0.862133782110574,0.388613903376348,0.717582521005811,0.168558844394241,2
PLCB4,0.862008297235313,0.388682951979071,0.717582521005811,0.201253419076783,3
SNW1,-0.86200205040694,0.388686389518943,0.717582521005811,-0.0950445785124691,3
GM2A,0.861973687348105,0.388701997535397,0.717582521005811,0.255467064532123,2
FBXO28,-0.861633271950974,0.388889355803381,0.717708400719403,-0.0750991225418688,3
SMIM8,-0.861605387125458,0.388904705525416,0.717708400719403,0.0294534178342761,2
STARD3,-0.861549784699461,0.388935314018199,0.717708400719403,0.203900273819085,2
TEX10,0.86097434173134,0.389252174829561,0.718191468459409,0.0559826464788019,3
NIPSNAP2,-0.86053861975433,0.389492204407768,0.71853266175338,-0.0935020541098217,2
DHDDS,-0.860056622065423,0.389757831114715,0.71889122614228,-0.0472918608797261,3
SCNN1B,-0.859985858507713,0.389796837857651,0.71889122614228,-0.739118833420443,2
MISP,0.859726821419325,0.389939646195114,0.718954695430003,0.110280808750088,3
GTPBP6,-0.859648417594132,0.389982876854979,0.718954695430003,0.0204864522442504,2
TRIM58,0.85962340592658,0.389996668515715,0.718954695430003,0.613915860903767,2
MAST2,-0.859485896532948,0.390072497741291,0.718992832633403,0.0333610657290721,2
SNX17,-0.859333312094513,0.390156650554468,0.719046299163209,0.0991769436050213,2
CDC16,0.859073572479346,0.390299926579982,0.719208697382191,-0.0487869839682244,2
CKS2,-0.85888833737225,0.390402124402751,0.719295365280129,-0.297139730172183,2
PRB4,0.858561255563361,0.390582621523812,0.7194003962124,-0.142761213870793,2
BCL11A,0.858550899096727,0.390588337473732,0.7194003962124,0.438637442072335,3
H2BC8,0.8584851091087,0.390624649527095,0.7194003962124,-0.0319432771480908,2
GYS2,-0.858310761846959,0.390720888481454,0.719476015380551,0.214184445074219,2
PSG2,0.858203123160014,0.390780311774288,0.719483830164493,-0.14411982354402,2
MXI1,0.857795544391845,0.391005370512594,0.719796558818821,0.22133558132323,3
NDUFV2,0.857481615195938,0.391178771047514,0.720009974247165,0.000484727086903038,2
TSC22D1,0.857385734222433,0.391231740742477,0.720009974247165,0.142326461194004,2
ATF3,0.857248756845031,0.391307421807787,0.720047625310715,0.399915210876653,2
GTPBP1,-0.856919022495397,0.391489639043542,0.720231979199047,0.269616620036436,2
TMEM223,0.856867561823777,0.391518081797902,0.720231979199047,-0.265596265955261,2
CAMLG,-0.856212665206876,0.391880158308939,0.720771647394152,-0.0438711440808634,2
CNR1,0.856073323569207,0.391957223135905,0.720771647394152,0.118939107348405,2
GYPA,-0.85596984620775,0.392014458675626,0.720771647394152,0.182075789335045,2
BCL11B,0.855937126019266,0.39203255796605,0.720771647394152,0.519230027843727,3
DSTNP2,0.855794359095357,0.392111535936638,0.720774567488116,0.0287650682854366,2
ADD1,-0.855647333365245,0.392192879944321,0.720774567488116,-0.149894591704648,2
DNAJC15,-0.855634498831991,0.392199981312078,0.720774567488116,-0.07994561858434,2
HPS4,0.855486849953894,0.392281681281132,0.720808703405184,0.0471628789240087,2
CRYBA2,0.855230190575363,0.39242372563755,0.720808703405184,0.450195893756557,2
MBD2,-0.85516939905693,0.39245737437659,0.720808703405184,-0.159133358911679,2
NUDT4,0.854993910662501,0.392554518845518,0.720808703405184,-0.0111216475696075,2
GGA3,0.854931990937219,0.392588799000552,0.720808703405184,-0.135153018163016,2
MAPRE3,0.854876716891293,0.392619401490798,0.720808703405184,0.819251065305505,2
ID1,-0.854844639314714,0.392637161912735,0.720808703405184,0.0904778308673971,2
AKR1C2,0.854801940493739,0.392660803764631,0.720808703405184,0.0306809616035794,2
SAMSN1,-0.854597033793196,0.392774270282478,0.720854765043077,0.203697648419692,2
SLC15A1,0.854460370132654,0.392849958452266,0.720854765043077,0.341674335811021,3
AP3B2,0.85440270246535,0.39288189907629,0.720854765043077,0.0701833163529393,2
SLC13A1,-0.854357324408269,0.392907033910664,0.720854765043077,0.0530843809101846,2
STATH,-0.854191108943409,0.392999108716742,0.720917667786884,-0.208744547400365,2
TCEA1,0.854095822896321,0.393051898174473,0.720917667786884,0.010819527685511,2
LRTM1,-0.853963776863536,0.39312506014756,0.720950444340933,-0.456570324916276,3
BRD3OS,-0.853805204824964,0.393212930132429,0.721010180846118,-0.0222311931686174,2
RNPEPL1,-0.853570877858157,0.393342800196682,0.721146902666554,-0.121919908946738,3
GDAP2,0.853325856339181,0.393478625242296,0.721263569073511,-0.132151990799836,2
IGKV2D-28,-0.853224926730299,0.393534582745564,0.721263569073511,0.0419084673129986,2
NDN,0.853156753068313,0.393572382388069,0.721263569073511,-0.204226196645517,2
TIMP2,0.853005196122336,0.393656422693291,0.721316202290307,-0.0239369619157485,2
KCNJ16,0.852833049503823,0.393751893420479,0.721356747321602,-0.168363378059902,2
CXCR6,-0.852623249512956,0.393868265268529,0.721356747321602,0.301106199086604,2
FPR2,0.852450301439438,0.393964211751465,0.721356747321602,-0.168989388091621,2
UBAP2,0.852442428173118,0.393968579943736,0.721356747321602,-0.112016686410692,2
CACNG3,0.852396060664819,0.39399430584524,0.721356747321602,0.183989096557834,3
