gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cohort,disease
STPG1,0.847167973577778,1.61704196405263,2.21651601725089,0.0321462012635255,0.130971329834847,-4.29764245899388,GSE114007,OA
GRIK4,0.665976483833334,0.814278394526316,2.21627365883861,0.0321640286630226,0.130994120806352,-4.2981253637507,GSE114007,OA
CPNE4,1.41822862252222,-2.79973411560526,2.21620596580355,0.0321690095950584,0.130994120806352,-4.29826023627812,GSE114007,OA
BCAP29,0.272158862211111,6.27950816581579,2.21620541438189,0.0321690501721153,0.130994120806352,-4.29826133492487,GSE114007,OA
TLR7,1.49521934987778,-2.57387907371053,2.21582290301673,0.0321972087033216,0.131085346481614,-4.29902339480072,GSE114007,OA
IL6ST,-0.559877161450001,9.14273644076316,-2.2157199411109,0.0322047919691994,0.131092785897858,-4.29922850342946,GSE114007,OA
EDNRA,1.14104498303333,-0.0617875697631579,2.21538959949818,0.032229132724267,0.131168423480197,-4.29988652065392,GSE114007,OA
ITGA10,-0.443443493261112,9.17473987886842,-2.21520773710032,0.0322425399673489,0.131181081411184,-4.30024874482309,GSE114007,OA
DRAM1,-0.476228048044445,3.92596813086842,-2.21519115574123,0.0322437626230431,0.131181081411184,-4.30028176955835,GSE114007,OA
TPRG1-AS2,-0.955058341861111,-0.606640150578947,-2.21472107178662,0.0322784422182188,0.131298717899613,-4.30121794477699,GSE114007,OA
LOC284100,1.2540086409,0.581452563842105,2.21441693904305,0.0323008966985625,0.1313665932696,-4.30182354386554,GSE114007,OA
KPTN,0.730839916922222,1.43798481063158,2.21415555922481,0.0323202057574037,0.131421654369732,-4.30234395967664,GSE114007,OA
ZNF268,0.447282813911111,4.52757773171053,2.21357230392042,0.0323633298490285,0.131573516121318,-4.30350506599712,GSE114007,OA
SPATA25,-1.01498542819444,-0.5165563715,-2.21303528705268,0.0324030803634023,0.13169054790243,-4.30457391115719,GSE114007,OA
PNMA3,1.28504483306111,-2.40556433828947,2.21302717969438,0.0324036808098888,0.13169054790243,-4.30459004597884,GSE114007,OA
AFF4,-0.624445899544444,7.75142192984211,-2.21289834457685,0.0324132239109142,0.131705829539888,-4.3048464403532,GSE114007,OA
CCT6P1,-0.872858119383334,2.29903702663158,-2.21276336158514,0.0324232250741692,0.131722966654335,-4.30511505699885,GSE114007,OA
FAM217B,0.666269559355556,3.77537411207895,2.21245265163958,0.0324462566115275,0.131792773435825,-4.30573332194441,GSE114007,OA
TSPAN32,0.987834310627778,-0.337245078710526,2.21237545276144,0.0324519812701693,0.131792773435825,-4.30588692523195,GSE114007,OA
SNX12,0.429693766983333,4.77813175586842,2.21224193171563,0.0324618845974056,0.131809488626477,-4.30615258328015,GSE114007,OA
HIST1H2AI,1.35212544173333,-2.824773551,2.21191079668694,0.0324864566337731,0.131885748633544,-4.30681136645175,GSE114007,OA
MBIP,-0.935072018433334,3.57211876473684,-2.21178455240656,0.0324958289972792,0.13190028611888,-4.30706250522021,GSE114007,OA
LOC100505633,1.17648229139444,-3.58437555994737,2.21128142601952,0.0325332048940238,0.132028464266107,-4.30806326657998,GSE114007,OA
LINC00842,1.49086062593889,-2.03570140205263,2.21099414752895,0.0325545631398348,0.132091604402234,-4.30863460769178,GSE114007,OA
MTMR4,-0.414525207555556,5.12402232768421,-2.21080982826008,0.0325682732451551,0.132123694898184,-4.30900115215182,GSE114007,OA
ANKRD13D,0.697203305244445,3.67064067657895,2.21066223564745,0.0325792552279768,0.132144708426923,-4.30929464321959,GSE114007,OA
IRAK2,-0.632787841455556,2.09758905771053,-2.2104534707102,0.0325947944953107,0.13218419598125,-4.30970975043386,GSE114007,OA
DNAJC18,-0.348012215922223,3.97860217355263,-2.21034875479074,0.0326025914255164,0.132192276965664,-4.30991795545468,GSE114007,OA
BAI1,1.16286368495556,0.0300190038421053,2.20995393506314,0.0326320037679337,0.132287982523085,-4.31070289951806,GSE114007,OA
LINC00312,-0.917856744566667,1.99328968552632,-2.20951117202007,0.0326650156795976,0.132398243833927,-4.31158302876696,GSE114007,OA
THAP8,-0.754426421333334,1.66462403178947,-2.20892206991111,0.0327089844019231,0.132552868283594,-4.31275383720384,GSE114007,OA
ZNF793,0.459069856311111,3.62477239473684,2.20872679109243,0.0327235709794677,0.132556110030156,-4.31314188900905,GSE114007,OA
ERAP1,-0.506581665533334,5.71881332460526,-2.20872347162547,0.0327238189807697,0.132556110030156,-4.31314848511387,GSE114007,OA
SRPK3,0.686200280711112,1.63666661136842,2.20867761599038,0.0327272450801127,0.132556110030156,-4.31323960393766,GSE114007,OA
EEF1E1,0.599544963227778,2.52103251636842,2.20845734718225,0.0327437068787267,0.132576666592934,-4.31367727496181,GSE114007,OA
RGS5,-0.676068443950001,3.82568712768421,-2.20836036665311,0.0327509570513616,0.132576666592934,-4.31386996301303,GSE114007,OA
CSTB,0.492832684433333,4.40466328455263,2.20827027192692,0.0327576937238675,0.132576666592934,-4.31404896387488,GSE114007,OA
LINC00264,1.21490930557222,-3.48233134992105,2.2082571899967,0.0327586720040694,0.132576666592934,-4.3140749546716,GSE114007,OA
ARL14,1.0614154906,-3.91424316510526,2.2082203629603,0.032761426106917,0.132576666592934,-4.31414812090048,GSE114007,OA
FLG,0.853120361161112,2.05981083578947,2.20793214485619,0.032782987537615,0.132640351957574,-4.31472070593079,GSE114007,OA
MAGED2,0.383747219438889,8.08105411286842,2.20785124943114,0.0327890415397786,0.13264128260541,-4.31488140527744,GSE114007,OA
GRIK1-AS1,1.28884171502778,-3.12247937352632,2.20776190028201,0.0327957293491226,0.132644776403173,-4.31505889261979,GSE114007,OA
NTMT1,-1.13012453604444,1.26692891155263,-2.20755778770774,0.0328110117732005,0.132681910654236,-4.31546433019599,GSE114007,OA
SQSTM1,-0.467179835583334,7.99359172284211,-2.20748367770923,0.0328165621389819,0.132681910654236,-4.31561153076579,GSE114007,OA
MPPED2,-0.536155106511112,3.50264268594737,-2.20687347436687,0.0328622941422452,0.13284124673695,-4.31682339579828,GSE114007,OA
PRLR,-1.53791432743333,1.21082692894737,-2.20674016711695,0.0328722924429206,0.13284124673695,-4.3170881091389,GSE114007,OA
TEX37,0.850568246749999,-4.19991945171053,2.20672447652547,0.0328734694449813,0.13284124673695,-4.31711926572233,GSE114007,OA
GLCE,0.935887098916667,3.2815051136579,2.20645525078177,0.0328936707634154,0.132893498488216,-4.31765383625447,GSE114007,OA
FAM133CP,1.03313030618333,1.45393192039474,2.20631713492883,0.0329040385408533,0.132893498488216,-4.31792805704879,GSE114007,OA
EFCAB13,-0.898881523461111,4.69775898044737,-2.20626655754783,0.0329078358975221,0.132893498488216,-4.31802847204211,GSE114007,OA
C4orf45,1.25643088162222,-1.67280076734211,2.20607182671162,0.0329224599446343,0.132893498488216,-4.31841506855938,GSE114007,OA
CRIM1,-0.367683379250001,8.23436966347368,-2.20601123111175,0.0329270117755997,0.132893498488216,-4.31853536270753,GSE114007,OA
YTHDF3,0.389373285461111,6.01873533402632,2.20600916384026,0.0329271670751097,0.132893498488216,-4.31853946660091,GSE114007,OA
PRICKLE1,1.03971295453333,1.93747268215789,2.20600812239903,0.032927245311482,0.132893498488216,-4.3185415340417,GSE114007,OA
ZSWIM5,-0.37440868215,3.06191392036842,-2.20579797167846,0.0329430358744743,0.13289780025635,-4.3189587038013,GSE114007,OA
SLC25A25,-0.595468832911111,3.39240673221053,-2.20579225421273,0.0329434655742643,0.13289780025635,-4.31897005309318,GSE114007,OA
LOC100507501,-0.903882205777779,0.641195174052632,-2.20572810858164,0.0329482868208968,0.13289780025635,-4.31909738195585,GSE114007,OA
MAOA,-1.37518903915,2.29389911468421,-2.20568333835411,0.0329516521645492,0.13289780025635,-4.31918624897896,GSE114007,OA
GRID2IP,-1.14939758072222,1.65001414460526,-2.2055964873942,0.0329581815538861,0.132900599307676,-4.31935864043802,GSE114007,OA
MATR3,-0.438091766916667,8.159084811,-2.20476137780658,0.0330210230421637,0.133123762601552,-4.32101598601499,GSE114007,OA
RABGEF1,-0.544706380677778,5.493013225,-2.20470572796735,0.0330252144324377,0.133123762601552,-4.32112641025051,GSE114007,OA
ANKRD20A11P,-1.36330682548333,-3.27328277381579,-2.20447720064839,0.0330424314180814,0.133151694136326,-4.32157984683454,GSE114007,OA
SLC39A12,1.26340882750555,-3.72540655507895,2.20445855574468,0.0330438364548196,0.133151694136326,-4.3216168398209,GSE114007,OA
L3MBTL1,-0.37115804058889,3.20728530573684,-2.20411128520442,0.0330700156426124,0.133224893576646,-4.3223058074004,GSE114007,OA
SPTY2D1,-0.635036640511111,5.33954341131579,-2.20406241334345,0.0330737013515853,0.133224893576646,-4.32240275989004,GSE114007,OA
RSBN1L-AS1,-0.392426539005556,2.35834089486842,-2.20394152327332,0.0330828199340807,0.133235343840067,-4.32264257554932,GSE114007,OA
ETAA1,0.344782584583333,4.49325704036842,2.20387291687151,0.0330879958181963,0.133235343840067,-4.32277866887819,GSE114007,OA
GTF3C2,0.301967286077777,4.86359984878947,2.20333131988899,0.0331288808228696,0.133376393979292,-4.32385290819486,GSE114007,OA
CCL27,-1.12453786996667,-2.3448340836579,-2.20255539558449,0.0331875331865547,0.133588912747222,-4.32539156518418,GSE114007,OA
DCST2,-0.768435666872222,0.899433837052632,-2.20224099772954,0.0332113248168498,0.133661057201582,-4.32601489413799,GSE114007,OA
PABPC1,-0.315550609183334,8.05687824134211,-2.20212004168429,0.0332204820281159,0.133674289432922,-4.32625468435644,GSE114007,OA
IL1A,1.39294301935556,-2.99561116363158,2.20197565794542,0.0332314158089002,0.133675821750928,-4.32654090538634,GSE114007,OA
CYP3A5,-0.722875315216667,4.63889900394737,-2.20196000100074,0.033232601657684,0.133675821750928,-4.32657194225014,GSE114007,OA
REM1,-0.657849339766667,2.66470649005263,-2.20176445273764,0.0332474155411615,0.133711793916644,-4.32695956419309,GSE114007,OA
MIR3143,-0.877912958050001,-3.95263138610526,-2.2014777641031,0.0332691444042088,0.133775474574248,-4.32752779839126,GSE114007,OA
TIRAP,0.328726014883333,2.79771596371053,2.20140056993377,0.0332749972980511,0.133775474574248,-4.3276807919297,GSE114007,OA
BLVRB,-0.522201599066667,3.34355476878947,-2.20111106601212,0.0332969557366876,0.133817157467345,-4.32825453112364,GSE114007,OA
HIST1H3D,-1.41105598550556,0.178229315052632,-2.20110894532203,0.0332971166352336,0.133817157467345,-4.32825873369009,GSE114007,OA
ITGA4,1.55783450732778,-1.24109279818421,2.20084640739962,0.0333170409337849,0.133873607492405,-4.32877897979317,GSE114007,OA
PRR16,-0.778529206744445,2.18879364686842,-2.20055021432403,0.0333395320464172,0.133918139774057,-4.32936585831824,GSE114007,OA
GATAD2B,-0.301694044005556,6.25382705060526,-2.20054558396203,0.0333398837549464,0.133918139774057,-4.32937503244744,GSE114007,OA
IFNA8,1.06014259795556,-3.5763938626579,2.19977270288089,0.0333986356121729,0.134125171630741,-4.33090612718643,GSE114007,OA
DEPDC7,1.21719833248333,-0.184455521026316,2.19971265483576,0.0334032041049205,0.134125171630741,-4.33102506594835,GSE114007,OA
MIR3689E,0.78352944875,-4.04933182910526,2.19954138406323,0.0334162375351489,0.134153853316238,-4.33136429245788,GSE114007,OA
SRRM2-AS1,1.16810766431667,-1.10941926913158,2.19936110863429,0.033429961074034,0.134163811178192,-4.33172133148214,GSE114007,OA
ZNF441,-0.377226425750001,4.37564624442105,-2.19935403574948,0.0334304996020303,0.134163811178192,-4.33173533899866,GSE114007,OA
BUB3,0.240825679177778,5.59740263818421,2.1990066807135,0.0334569566058466,0.134246333103974,-4.33242321562106,GSE114007,OA
LRPPRC,-0.522281063044445,6.60910584692105,-2.19856202763568,0.0334908515938689,0.134306346770672,-4.33330364910311,GSE114007,OA
CABP4,-0.749443898283334,0.980774165342105,-2.19855285694668,0.0334915509767743,0.134306346770672,-4.3333218060093,GSE114007,OA
DGKQ,0.451247673027778,2.9351043065,2.19844292235256,0.0334999359101742,0.134306346770672,-4.33353945917058,GSE114007,OA
TMPRSS11D,1.23479569841111,0.457909044236842,2.1984354758887,0.0335005039342731,0.134306346770672,-4.3335542016843,GSE114007,OA
HELZ,-0.560928362244446,6.66404706713158,-2.19842374590797,0.0335013987268579,0.134306346770672,-4.3335774246274,GSE114007,OA
ACTN1-AS1,-1.17476348378333,-1.57516790757895,-2.19827108384492,0.0335130461067257,0.134329395473544,-4.33387965511665,GSE114007,OA
RNF144A,-0.498703574405556,4.77705060807895,-2.19792083449792,0.0335397820065818,0.134412904311086,-4.33457299355942,GSE114007,OA
XPOT,-0.409008128011112,6.75909549081579,-2.19782529406982,0.0335470782607713,0.134418491799624,-4.33476210612047,GSE114007,OA
VPS36,0.2517633636,5.47343667397368,2.19735461739291,0.0335830435461562,0.134538929949641,-4.33569366802854,GSE114007,OA
MEG9,1.01348232933889,0.266404288894737,2.1969725996285,0.0336122593529802,0.134621577033357,-4.33644964070568,GSE114007,OA
FHAD1,1.47008960474445,-1.54908329952632,2.19693030358928,0.0336154954374842,0.134621577033357,-4.33653333370672,GSE114007,OA
LINC00601,1.23538792797778,-2.44005580015789,2.19652974139277,0.033646156278751,0.134720676731462,-4.33732588038264,GSE114007,OA
RPP38,0.438785361777778,2.65742221331579,2.19626345891676,0.033666552452086,0.134778648637064,-4.33785267998564,GSE114007,OA
ATP5A1,0.363019933883333,7.17164310976316,2.19616192958236,0.0336743320775622,0.134786100714671,-4.33805352714084,GSE114007,OA
MIR4441,-1.11738063011111,-3.61181539536842,-2.19559034338605,0.0337181592647606,0.134937810095752,-4.33918411243662,GSE114007,OA
BARX1,-0.782926397350001,4.81759612957895,-2.19542094935341,0.0337311574979202,0.134966112441169,-4.33951912558525,GSE114007,OA
SULT1A2,1.12604657166667,-0.859904073815789,2.19527549611821,0.0337423222070591,0.134987069781446,-4.3398067743698,GSE114007,OA
WDR63,0.970223022627779,0.247636056342105,2.1951525376652,0.0337517628136287,0.135001123653037,-4.34004992566374,GSE114007,OA
YIPF7,1.06672112495,-1.70874040847368,2.19485507149587,0.0337746115979265,0.135068793528143,-4.34063812284035,GSE114007,OA
SCARNA9L,-1.46670246345556,-1.25982083592105,-2.19463947902471,0.033791180114722,0.135109696251819,-4.34106438704422,GSE114007,OA
MAP4K2,0.541375933083334,2.43525221828947,2.19456761867088,0.0337967042611027,0.135109696251819,-4.34120646024502,GSE114007,OA
LOC101055625,1.21875270286667,-2.75090575168421,2.1943554980076,0.0338130153542392,0.135151180184766,-4.34162581695789,GSE114007,OA
ACER3,0.595715801605556,2.39354753036842,2.19408284187526,0.0338339915859766,0.135211292923428,-4.3421648036061,GSE114007,OA
MAML2,-0.782461550933335,6.13181982342105,-2.19387927874349,0.0338496598063505,0.135250175805199,-4.3425671727211,GSE114007,OA
MPP5,-0.555320218061113,5.69686257363158,-2.19379259119438,0.0338563340836499,0.135253115024579,-4.34273851303119,GSE114007,OA
C1orf189,1.17430442575556,-2.26935496513158,2.19328145381309,0.0338957114523227,0.135375092237624,-4.34374868130817,GSE114007,OA
DIRC2,-0.589796895272223,3.26777424015789,-2.19324196562191,0.0338987552593268,0.135375092237624,-4.34382671466039,GSE114007,OA
KANSL1L,-0.62261246845,6.32834549913158,-2.19297260769591,0.0339195242174854,0.13541455045595,-4.34435896828467,GSE114007,OA
LPCAT3,-0.563927818188889,4.22383383755263,-2.19294715224543,0.0339214875536509,0.13541455045595,-4.34440926580732,GSE114007,OA
TUBB2A,0.936460943622223,4.79203092913158,2.19288251844861,0.0339264731021582,0.13541455045595,-4.3445369739031,GSE114007,OA
CDCP1,1.4264216307,-1.36873555781579,2.19253658456095,0.033953167856743,0.135497353765082,-4.34522044436257,GSE114007,OA
PAN3-AS1,-0.612665139316667,1.56120483768421,-2.19229434907512,0.0339718715670983,0.135548243682667,-4.34569898451602,GSE114007,OA
HADHA,-0.348671156672223,6.91088862513158,-2.19188108183977,0.0340038022037406,0.135651882149272,-4.34651530424767,GSE114007,OA
GTPBP3,0.8264553103,3.19353549610526,2.19174036494986,0.0340146806032048,0.13567151501541,-4.3467932321715,GSE114007,OA
CAMK2B,1.01972624080556,0.624347269421053,2.19127010860577,0.0340510570701418,0.135772981149032,-4.34772192647882,GSE114007,OA
FAM214A,-0.288807967627779,5.64585125578947,-2.19125737544446,0.0340520425169383,0.135772981149032,-4.34774707060459,GSE114007,OA
CLN6,0.570836339294444,2.47292709563158,2.19101451907007,0.0340708425301857,0.135824162195865,-4.34822661607076,GSE114007,OA
C2orf48,0.950749464572221,-3.82932411168421,2.19030702993864,0.0341256631250739,0.136018897037725,-4.34962338836128,GSE114007,OA
APOE,1.52752116103333,-0.233738859526316,2.19015488249433,0.0341374626412573,0.136024764560701,-4.34992372142257,GSE114007,OA
ZNF3,0.257636965277777,4.585838399,2.19013402719326,0.0341390803174081,0.136024764560701,-4.34996488768009,GSE114007,OA
LOC100130301,1.21461765944444,-2.98088272210526,2.18990640302546,0.0341567407787949,0.136071326086593,-4.35041417464544,GSE114007,OA
COQ5,-0.420322778783333,3.65553137018421,-2.18978788254901,0.0341659395172673,0.136084167979322,-4.35064809698819,GSE114007,OA
CDHR5,-0.790539364066667,0.968098315157895,-2.18967009541461,0.0341750835119091,0.13609678737257,-4.35088056202731,GSE114007,OA
TSSC4,-0.596517303783334,3.24848808715789,-2.18864269667693,0.0342549339630346,0.136390930246174,-4.3529078200316,GSE114007,OA
ARHGEF18,0.32329329505,3.70684002731579,2.18827351217553,0.0342836676654641,0.136481477203451,-4.35363610929302,GSE114007,OA
SYT7,1.42842372321667,-2.24153354307895,2.18818117748306,0.0342908574276138,0.136481906398602,-4.35381824250162,GSE114007,OA
CDR2L,0.602211592688889,3.22683049444737,2.18811821670707,0.0342957607165401,0.136481906398602,-4.35394243121181,GSE114007,OA
ABHD2,0.596347543422221,7.35718455489474,2.18741526150913,0.0343505479579399,0.13667605341406,-4.35532880256186,GSE114007,OA
GMEB2,-0.615177197438889,3.15937583305263,-2.18733216667166,0.0343570293588593,0.136677963955986,-4.35549265928307,GSE114007,OA
NPAT,-0.540267287816667,5.62127510855263,-2.18705940332722,0.0343783125212729,0.136738747410407,-4.3560304933173,GSE114007,OA
MROH7,-1.27840054672222,0.266168621710526,-2.18673845092813,0.0344033707211541,0.136814522118785,-4.35666327845782,GSE114007,OA
PTAFR,1.31110026362778,-1.32307193294737,2.18663440110323,0.0344114978292926,0.136822950953586,-4.35686840582975,GSE114007,OA
CSGALNACT1,0.430670466488888,8.09765922118421,2.18617182167793,0.0344476494883515,0.136942785319812,-4.35778025720616,GSE114007,OA
NCKIPSD,-0.619507319622223,4.02952670971053,-2.18590808998093,0.0344682757772929,0.136980308482637,-4.35830006525719,GSE114007,OA
PRRG3,1.27146414865556,-3.08712929836842,2.18589733228638,0.0344691173617559,0.136980308482637,-4.35832126732937,GSE114007,OA
ARIH1,-0.484872779027779,6.29003992828947,-2.18561521610401,0.0344911940666482,0.137044128553369,-4.35887725361309,GSE114007,OA
FLJ39639,-0.497228820722223,2.22221487639474,-2.1853991902677,0.0345081074003294,0.137087414275685,-4.3593029525983,GSE114007,OA
TMEM51,1.31235914142778,-1.76989370568421,2.18525161434033,0.0345196657976107,0.137109415511089,-4.35959374553504,GSE114007,OA
CWF19L2,-0.610544078016667,5.43469640373684,-2.18449330275814,0.0345791121011896,0.137321582930182,-4.36108772552958,GSE114007,OA
PEX26,0.397463157327777,3.86393341515789,2.18412244937531,0.034608217375385,0.137413206193234,-4.36181820919827,GSE114007,OA
PITPNC1,-0.676770657811112,2.53348997455263,-2.1839619955236,0.0346208168142262,0.137439271909361,-4.36213423068018,GSE114007,OA
SNORD7,1.00621692913333,-3.39150405039474,2.18384702170382,0.034629847486328,0.137451163558926,-4.36236066577726,GSE114007,OA
WDR11-AS1,1.16685372851667,-1.20796556034211,2.18349934971929,0.0346571682269943,0.137535634495521,-4.36304533067796,GSE114007,OA
ANK1,1.28954225151667,-0.6538549295,2.18292905437549,0.0347020244469493,0.137675132708902,-4.36416821734187,GSE114007,OA
MAP2K7,-0.439238413161112,4.56497948592105,-2.18289874356177,0.0347044099618796,0.137675132708902,-4.36422789151336,GSE114007,OA
PDDC1,0.388363868466666,4.95147535286842,2.18281347393302,0.0347111216115168,0.137675636963789,-4.36439576189271,GSE114007,OA
NOL3,-0.606582028333334,5.23515346021053,-2.18274353864329,0.0347166271386626,0.137675636963789,-4.36453343967255,GSE114007,OA
CPNE8,-0.613226324433333,4.05356160326316,-2.18256833006633,0.0347304235045132,0.137706371050712,-4.36487834787989,GSE114007,OA
RNF222,1.29785570271667,-2.30800403386842,2.18241529404966,0.0347424779156772,0.137730188777989,-4.36517959018527,GSE114007,OA
LOC91948,1.18714020843889,-3.50907211386842,2.18226555767591,0.0347542760017931,0.137752982238224,-4.36547432115147,GSE114007,OA
TSPEAR,1.39882640343333,-2.50385202197368,2.18184471511692,0.0347874541746441,0.137860495706894,-4.36630259347703,GSE114007,OA
SMAD1,-0.488682273061112,3.87393001476316,-2.18087173280248,0.0348642689681988,0.138140870868255,-4.36821706354987,GSE114007,OA
UBE3C,0.377855264383333,6.12025240944737,2.18077194104768,0.0348721557831908,0.138148086269294,-4.36841337865001,GSE114007,OA
ZNF513,0.490599330233333,2.45189364197368,2.1805363633241,0.0348907803950886,0.138195903870897,-4.36887679015957,GSE114007,OA
LILRA5,1.29074690350555,-3.27078789852632,2.18046578553438,0.0348963619390352,0.138195903870897,-4.36901561797803,GSE114007,OA
INPP5A,-0.452198094416667,3.59500929310526,-2.18027007370073,0.0349118436625865,0.138233177923402,-4.36940056815592,GSE114007,OA
LOC283663,0.879139199361112,0.331906016657895,2.18019288896625,0.0349179510072606,0.138233327688225,-4.3695523770873,GSE114007,OA
LINC00238,1.17402993238889,0.00149066884210524,2.18008451820731,0.0349265275825169,0.138243250902298,-4.36976551631267,GSE114007,OA
TIMM10B,-0.290021962972223,5.56052476281579,-2.17962684147964,0.0349627691531121,0.138362652903932,-4.37066556381304,GSE114007,OA
RPS14,-0.543035890711112,7.88728649507895,-2.17935078513451,0.0349846450182641,0.138401045172733,-4.37120837204126,GSE114007,OA
ASB17,1.08004188393889,-3.66815396907895,2.17934210083404,0.0349853333951075,0.138401045172733,-4.37122544705463,GSE114007,OA
PAK2,-0.433072686011112,6.47099114147368,-2.17927438878806,0.0349907011242413,0.138401045172733,-4.37135858017654,GSE114007,OA
CHIAP2,1.23980282022778,-3.14974872815789,2.17881486726872,0.0350271479692675,0.138521148636928,-4.37226198916186,GSE114007,OA
B3GNT4,-0.931143851538889,0.147981235052632,-2.17848571412012,0.0350532753114196,0.138565305927676,-4.37290900406215,GSE114007,OA
SFXN1,-0.377834418244445,5.04935523231579,-2.17848328479529,0.035053468209121,0.138565305927676,-4.37291377908734,GSE114007,OA
ILDR2,1.30897004621667,-1.11777289389474,2.17844427213518,0.0350565660924378,0.138565305927676,-4.37299046089962,GSE114007,OA
UBE2L6,0.34394950695,2.70977587178947,2.17818865712464,0.0350768697376137,0.138621500654894,-4.37349286119154,GSE114007,OA
FCRLB,1.29738096258333,-2.25786952226316,2.17592981906353,0.0352567429908136,0.139308175158879,-4.37793047892982,GSE114007,OA
COL18A1-AS2,1.21636599719444,-3.31200236884211,2.17575600099747,0.0352706180097782,0.139338824834813,-4.37827180329608,GSE114007,OA
CDC5L,-0.747081406861112,5.6737141211579,-2.17504562438111,0.0353273739864517,0.139538838456718,-4.37966653623038,GSE114007,OA
TMEM33,0.379679357583333,5.7233627455,2.17476347830743,0.0353499386143685,0.139603754455045,-4.38022039346544,GSE114007,OA
C17orf76-AS1,-0.303190464038889,7.73135904844737,-2.17445712349784,0.0353744537631338,0.139648380617128,-4.38082170830445,GSE114007,OA
ZBTB6,0.4534640512,3.88815806310526,2.17441875340776,0.0353775252763642,0.139648380617128,-4.3808970165854,GSE114007,OA
ACSL4,-0.614877671994444,6.59254309157895,-2.17439241691572,0.0353796336404316,0.139648380617128,-4.38094870613137,GSE114007,OA
NCOA3,-0.435690296983334,6.94191436671053,-2.17418722693989,0.0353960638986498,0.139689023616661,-4.3813514070223,GSE114007,OA
SART1,-0.458952993594445,5.30732975628947,-2.17410657304695,0.0354025239762681,0.139690312466997,-4.38150968815158,GSE114007,OA
EMCN-IT3,0.850224974911111,-4.08973334621053,2.17372934748671,0.0354327521832092,0.139785368261318,-4.38224992148883,GSE114007,OA
C2orf57,-1.33592892455,-2.69156067560526,-2.1736067549545,0.0354425807986519,0.13979992685994,-4.38249046405352,GSE114007,OA
AMPH,0.625824842233334,2.64958858057895,2.17301974697271,0.0354896764148574,0.139961451142576,-4.38364210125491,GSE114007,OA
ACTR1A,0.29835939065,5.15924219823684,2.17285110467527,0.0355032168010356,0.139990609875967,-4.38397291099116,GSE114007,OA
ETV4,0.552204787577778,1.34830936894737,2.17250850593897,0.0355307383101045,0.140074877101026,-4.38464489198633,GSE114007,OA
GCC2,-0.405052779027779,6.95065273460526,-2.17227425245107,0.0355495671233693,0.140124851373267,-4.38510431373452,GSE114007,OA
UBXN7,-0.806799753166668,5.28952392813158,-2.1716822412321,0.0355971910778306,0.140288289807509,-4.38626520053725,GSE114007,OA
GID8,-0.2913552647,6.09903051784211,-2.17153141974341,0.0356093328220843,0.140311860730618,-4.38656090931591,GSE114007,OA
IL1RN,1.36197457902222,-3.13699540392105,2.17137833327316,0.0356216606492938,0.140322164665193,-4.38686104227125,GSE114007,OA
ZNF415,0.465459314905556,2.65899696323684,2.17134593273252,0.0356242703005112,0.140322164665193,-4.38692456284468,GSE114007,OA
HIST1H3G,1.25891842478333,-2.84283650571053,2.17098401682385,0.0356534317412021,0.140412745617478,-4.38763404018039,GSE114007,OA
TRIOBP,-0.535435226633334,5.97132221531579,-2.17048486341982,0.0356936857280645,0.140546973107999,-4.38861239530745,GSE114007,OA
TNFSF10,0.561155183866667,3.80995927794737,2.17020972770815,0.0357158910806365,0.14061009842031,-4.38915159292041,GSE114007,OA
SNORA58,1.33719988070556,-2.33926712915789,2.17012951934272,0.0357223667473608,0.140611286324083,-4.38930877116615,GSE114007,OA
DEF8,0.2756454257,3.97002919684211,2.16981283859447,0.0357479442781693,0.140686391994903,-4.38992930133951,GSE114007,OA
COL24A1,1.17639979823333,2.45051491821053,2.16968508276022,0.0357582673850109,0.140686391994903,-4.39017961622237,GSE114007,OA
LOC388813,0.785686607249999,-4.23406768302632,2.16961851268557,0.0357636475177167,0.140686391994903,-4.39031004383119,GSE114007,OA
BCDIN3D,0.440517865088889,2.08707607955263,2.16958121392488,0.0357666622821635,0.140686391994903,-4.39038312014569,GSE114007,OA
CYTH3,0.587052182272222,3.68125178355263,2.16944182525678,0.0357779307031723,0.140686391994903,-4.39065620377199,GSE114007,OA
MIR1249,0.591661444799999,-4.33618618957895,2.16943465115876,0.0357785107545326,0.140686391994903,-4.39067025854549,GSE114007,OA
DDX17,-0.258606957883334,9.47359700563158,-2.16874643666285,0.0358341939920475,0.14085415562972,-4.39201836779001,GSE114007,OA
CD53,1.32161165188889,-0.495282727447369,2.16859739658726,0.0358462628630141,0.14085415562972,-4.39231027025826,GSE114007,OA
DAAM1,0.363959173122221,4.68475062781579,2.16857202591959,0.0358483176702024,0.14085415562972,-4.39235995839741,GSE114007,OA
MSANTD2,0.447400378555555,3.82839607539474,2.16846303658536,0.0358571460583241,0.14085415562972,-4.39257340741042,GSE114007,OA
PDIA5,0.741553377877778,3.74311284123684,2.1684519179262,0.0358580468033937,0.14085415562972,-4.39259518215237,GSE114007,OA
PROK2,-1.31606110058333,-2.84997634531579,-2.16844900292555,0.0358582829567999,0.14085415562972,-4.39260089086443,GSE114007,OA
CN5H6.4,-1.06276812435556,-0.750007093342105,-2.16835916098018,0.0358655620102684,0.140858454006529,-4.39277683356495,GSE114007,OA
