gene,meta_Z_OA,meta_P_OA,meta_FDR_OA,mean_logFC_OA,meta_Z_OP,meta_P_OP,meta_FDR_OP,mean_logFC_OP,same_direction,shared_score
DNAJB5,-1.76851520808228,0.0769748120413872,0.231020924195553,-0.089645957269641,0.217186240892079,0.828063206957443,0.945892239195368,-0.0496964479805666,FALSE,1.19558787467607
CHRNA9,1.16063856545521,0.245788915075085,0.474430432938452,0.166851483203912,1.12796877380236,0.25933310693423,0.608001579951202,-0.34806842325279,TRUE,1.19557974428597
TLX1,0.633977954880908,0.5260952091683,0.726618136994755,0.209938123415272,-1.5496033955475,0.121236737474731,0.450040631769263,0.327264965716428,FALSE,1.19530141221436
EBI3,1.77008694954808,0.0767126572305274,0.230629035180673,0.414228483248459,-0.211734432582313,0.832314223757831,0.947037884023495,0.117384226885342,FALSE,1.19484565704342
PRRX1,0.864798093295723,0.38714961786723,0.614908127069816,0.317376419886364,1.38852855001501,0.164976157310431,0.50507540460471,0.0847263105973343,TRUE,1.19469998143924
APOOL,1.27510961251296,0.202270447517493,0.422779677647825,0.236511344745582,-1.00293626774066,0.315891612386051,0.660293480907617,-0.237061447025664,FALSE,1.19452947008283
TARP,1.20049145597609,0.229948528927516,0.457214156913871,0.166612935155507,-1.08502235891715,0.277911752550102,0.625297464363949,-0.289706847670558,FALSE,1.19446245148483
ATP6V0B,1.24754704363798,0.212196982058496,0.435687473901517,0.19441872831322,1.03385267953217,0.301205039873278,0.650605232120848,0.190205240499015,TRUE,1.19439856271835
DRD2,-0.290336205459589,0.771559043171411,0.87915409117485,0.0361878490588044,1.73306291691533,0.0830844865766794,0.383671677179796,0.11559527990095,FALSE,1.19311089368667
TSPYL2,-1.68470075260933,0.0920463212430999,0.259401085851282,-0.5472063283056,-0.389620905256661,0.696816891287867,0.895505169081657,0.420438647104886,TRUE,1.19287489428136
SRGAP3,-1.78577604730321,0.0741355264874611,0.225962741850326,0.023166549189738,-0.169363533244986,0.865510705356747,0.958257118718402,-0.105638783991593,TRUE,1.19270117990902
OR2F2,-1.17555435258395,0.239773005548045,0.467448340176912,0.268726612769962,1.10855726766451,0.267621221252207,0.616848701415508,0.424473335695602,FALSE,1.19267916460817
STOML1,1.15119964904646,0.249650109570223,0.478050863589709,0.221958478867926,-1.13323080704395,0.257117340141924,0.606018068875301,-0.170469969916066,FALSE,1.19253687229785
LRIG2,-0.0184860454311837,0.985251109797511,0.992787545525439,-0.152939446778994,1.84411847989164,0.0651658752945815,0.346328295526163,-0.0563905546799878,FALSE,1.19243283428066
ZCCHC4,-1.42131637174315,0.155224806104102,0.3605113643381,0.11776810606736,0.8167140089734,0.414091883647516,0.737000237566066,-0.0752382227286057,FALSE,1.19194215571673
PAPOLG,-0.0873975983303425,0.930355478330354,0.966782094942231,0.116554556327053,-1.8176929961127,0.0691110688331268,0.356202191839188,-0.246488727947429,TRUE,1.19180347113882
RCVRN,0.395321840058927,0.692605383304566,0.833034229386057,0.357465071067905,1.68060290099562,0.0928400719670545,0.400090139788708,0.405571477725906,TRUE,1.19177866876418
UNC13A,0.993290645817041,0.320568334783567,0.555535789958931,0.46023104949112,-1.27983490818211,0.200603203987683,0.548898477333458,0.237776667811556,FALSE,1.19174151357256
CDH22,-1.3752932286461,0.169040554954638,0.378283835637041,-0.136632830099124,-0.876610705066141,0.380698122650329,0.711889962672171,0.243178419020857,TRUE,1.19142835501034
PBX1,-1.72842161710925,0.0839126626474377,0.243616016892448,-0.529635800801938,-0.296202688281232,0.767075295959087,0.921894683109345,-0.107678987634628,TRUE,1.19133450171397
SERPINA6,-1.41389496804148,0.157392743624221,0.362738727678436,-0.112146394704409,0.825382588075822,0.409154417058418,0.734236780074968,-0.219191085565328,FALSE,1.19112805006728
NME3,-1.11485723064981,0.264911606975146,0.493991313561105,0.197396011312515,1.16689239400831,0.243253827903676,0.594465948948221,0.0430637952636978,FALSE,1.19083932971941
C1orf35,-1.66225247941647,0.096462161578434,0.268069017074928,-0.10256836519422,-0.426684832202488,0.669608899671066,0.88159681643945,0.0877854944102406,TRUE,1.18982179322366
TTR,-0.228299399562068,0.819413491314633,0.907854591907898,-0.0355429364690183,-1.75713348235699,0.0788950598595462,0.374077340184954,-0.505906499748611,TRUE,1.18944707982281
LECT2,-0.836864318750075,0.402668838773607,0.626747665192004,-0.116423327954139,1.40286247607155,0.160657852332512,0.499717971508498,-0.511686171960299,FALSE,1.18915002068822
DRAP1,0.610146192797052,0.541764969483271,0.739368546010079,0.214868128716951,1.55719425005393,0.119424373136962,0.44669374679657,0.725137275092022,TRUE,1.18909610953799
INHBB,-0.504439690044619,0.613952433039034,0.785148791107542,0.295335133544591,1.61920296331013,0.105403600638281,0.422691989120386,0.333804872412615,FALSE,1.1890098283844
RLBP1,0.909986334951078,0.362829716448394,0.593561501904521,0.237887452636167,1.34577208699224,0.178376030006908,0.522779288662637,-0.227739296077541,TRUE,1.18896065670436
CMKLR1,1.02555773807385,0.305100096734909,0.537067557957076,0.281872040537862,-1.24745128604824,0.212232071541484,0.562782038936606,-0.370332446000396,FALSE,1.1887466415369
PCDH11X,-0.559821709460773,0.575601054243683,0.762339699355108,-0.3404970595708,-1.58692982740337,0.112528538561815,0.436181894243634,0.143342767075531,TRUE,1.18861574069288
NARS2,-1.57705418247802,0.114783058402902,0.297533477469389,-0.131261774301652,0.576361088395401,0.564371139816802,0.830539444150719,0.0133860984220743,FALSE,1.18855741044469
SPAG8,0.994143537540059,0.320152991893341,0.555192264959363,0.171955072405276,-1.27489351140242,0.202346936029488,0.550258160236115,-0.130489807815333,FALSE,1.18854580263354
CNIH4,0.110267629108925,0.912197128907593,0.957822096878471,0.0101559898898988,-1.80521074350766,0.071041710394983,0.359690856894365,0.0333838415400154,FALSE,1.18839789007358
NPTX1,-0.599967494532467,0.548527898954418,0.744726495727339,0.0725660647416122,1.56253995657624,0.118160840619731,0.445933198506707,0.0565954365571793,FALSE,1.18832770668436
TAF6,1.56570223402403,0.117418343042271,0.301343060475792,0.151671736452703,0.59423241443593,0.552356675469611,0.823532695258631,0.21486443625862,TRUE,1.18804444548108
DNASE1L3,1.32457679079579,0.185311558003037,0.401125745559831,0.514865666573465,0.933909180798864,0.350350742656099,0.687571242247573,0.104638782790785,TRUE,1.18759445017911
CARD14,-1.79136976808361,0.0732339769874953,0.224163621257842,-0.12915533375473,0.142645154553536,0.886570433930691,0.965834154309419,-0.0842676313450055,FALSE,1.18757413676333
P2RX1,-1.62726036672019,0.103681811584652,0.279758292922344,-0.172676375691874,-0.486967711589479,0.626281212713771,0.858249500148486,-0.014725356524617,TRUE,1.18752803931944
ATP4A,0.950787761632359,0.341712126444873,0.574563720754463,0.545851686882692,1.31043120680388,0.190050002319781,0.535557535598515,-0.0354568083050879,TRUE,1.18747172974376
OXR1,-1.35482579169565,0.175473067179996,0.388254828283146,0.0611231936112977,-0.895399335298684,0.37057365585847,0.705079512438142,-0.0725998151769369,TRUE,1.18691499058912
TST,0.0315092951993852,0.974863379329769,0.988167681146573,-0.0788464809273299,1.83340643786723,0.0667421509317488,0.351040320825916,0.165593361140491,TRUE,1.18665604477938
HK1,-1.71684983608889,0.0860066125021457,0.247546876698156,-0.168421437821618,0.309573569810681,0.756885257773789,0.918085818659282,0.142258141338219,FALSE,1.18643811097608
SPIN1,-0.506379526758728,0.612590244132465,0.784400167984695,0.0473246542401898,-1.61473259556461,0.106368615542323,0.423881533635803,-0.167454618964496,TRUE,1.18601641722589
MAPT,0.966654146673978,0.333716956614224,0.56824628052579,0.317448142734396,1.29479562590996,0.195390741317317,0.542134610732611,-0.0487511429760261,TRUE,1.18571774506804
PRAMEF12,1.15668736005567,0.247400115708833,0.476111892016178,0.0655783426063033,-1.11727953350177,0.263874823539486,0.612530197261505,-0.0164389172807156,FALSE,1.1852021456968
MR1,1.60821973841673,0.107787061671401,0.286017469030469,0.00207594954653046,-0.51616692825369,0.60573782642748,0.849179176302323,-0.150280180389772,FALSE,1.1851486721582
EHD4,1.84028844798962,0.0657259004599042,0.209546043346966,0.0440376066302245,0.00784869523048429,0.993737711548149,0.997870313506069,0.0156887703805498,TRUE,1.18499168398721
NCBP2,1.80863882419963,0.0705071327493606,0.218579434656813,0.178423256499126,0.0919938393673705,0.926702934309619,0.97907508262841,-0.117980774355584,TRUE,1.18482640785781
GPR39,-0.678978779793095,0.497151307512929,0.706044577332215,-0.0797953302591305,1.5083361466709,0.131468516397086,0.465693557539148,-0.491137401025764,FALSE,1.18468965203746
PPWD1,-1.01033347933306,0.312335546268352,0.545224397348212,-0.0720352226112941,1.25469558889981,0.209589287674553,0.560309911477712,-0.125784474402561,FALSE,1.18400950515379
DHODH,-1.46999317953183,0.141563601221789,0.341637627434711,0.0887071005688951,-0.734824292926463,0.462446510186911,0.770848256487605,-0.0757436519409986,TRUE,1.18398689149331
LIMD2,1.79386986633036,0.0728339421535847,0.223255460596771,0.165961718953412,0.12699293516055,0.898945990202363,0.970230673474763,0.358836590122082,TRUE,1.1839325835603
NSDHL,1.71171851030652,0.0869485557280603,0.249394131432424,0.224896856876422,0.314465775864537,0.75316730589443,0.917122572054303,0.190130274185535,TRUE,1.18384616797265
RAB15,1.12053069608069,0.262487679369992,0.491743307761819,0.515628047963878,1.15150175991991,0.24952587164153,0.59945260956294,-0.379957981229269,TRUE,1.18377549532966
SYNPO,-0.68139058938494,0.49562437588735,0.704902502743273,-0.134925009635184,1.50556135133754,0.132179816238456,0.466565409835742,0.394675771622069,FALSE,1.18368219845957
MBIP,-0.31585473573437,0.752112770006499,0.868354226337132,-0.0845684915915819,-1.71042008781311,0.0871882190347723,0.390186216278294,-0.143195374216498,TRUE,1.1832592308778
LIM2,1.44054148602142,0.149714261600072,0.352798914875213,0.067860317938178,0.775061267497559,0.438303457314413,0.754083771246324,-0.380680450055511,TRUE,1.1829619309583
VTCN1,0.709955714730985,0.477731598817959,0.691359903210597,0.337133967424767,-1.48556809412338,0.137393399586963,0.472591265884728,-0.089150442003618,FALSE,1.18285016241968
TLR3,0.746745164576123,0.45521740147456,0.671389728389978,0.275586741923385,-1.45940634628406,0.144453300327305,0.48096992035334,-0.278894328019474,FALSE,1.18205367600812
PDZK1IP1,-0.195076310282791,0.845333207944475,0.92216615958556,-0.123800952152701,1.76330838944169,0.0778484911210827,0.371984761751359,0.300410353086963,FALSE,1.18172187054767
DICER1,-0.0611965195627877,0.95120270152624,0.975146822498417,0.0618037487352908,-1.81700430386266,0.0692164543425081,0.356347546182113,0.223312427580004,TRUE,1.18151757642769
TLR8,1.6196894155867,0.105299011000193,0.282280144863401,0.54896538658143,-0.48813063638958,0.625457312027707,0.858010888930416,0.00849957228293733,FALSE,1.18137803373116
CMA1,1.44550751898497,0.148315382564528,0.351184296900929,0.600988048636329,-0.765100420061392,0.444211749762668,0.760414468315009,0.247757849709805,FALSE,1.18122376187482
ACTC1,-1.00948090311431,0.312744055695635,0.54576111302492,-0.011312881532533,-1.2515892974421,0.21071955643161,0.56130179699934,0.0857708097466677,TRUE,1.18110609273979
NFKBIE,-1.14939390830133,0.250393590802693,0.478819602031612,-0.296079730598195,1.11862348563828,0.263300799781885,0.611914002043681,0.21128266786746,FALSE,1.18092461344719
ALDH18A1,0.853723756509414,0.393258067949318,0.619778155460323,0.214263063076004,-1.37886994259859,0.167934857001978,0.508878131640435,-0.138851396872832,FALSE,1.1801815099718
DCLRE1C,-0.727538557444293,0.466896104261304,0.682095174226482,-0.0820135665742813,1.4700633577427,0.141544595217039,0.476776020933861,-0.0674523828907529,FALSE,1.17988645898599
TSNAXIP1,-1.14089141982652,0.253915110424026,0.482800743319896,0.183795808267084,1.125485367627,0.260383414295467,0.60910285952612,0.0135790769373486,FALSE,1.17969813618461
NPFF,1.00617126865015,0.314333190459325,0.547296441544428,0.45044020334356,-1.25201970772066,0.210562682847328,0.56114760004933,-0.301188203305794,FALSE,1.17922835392661
PMPCA,-1.53365562007989,0.12511439723087,0.313715314971418,0.0132299128020267,0.628864682594403,0.529437649304214,0.812539725668274,0.00441052928245946,FALSE,1.17887789050533
MOBP,1.52714925842954,0.12672390052005,0.316209649669111,0.592313271584861,-0.638836539879536,0.522929274857697,0.809314518085402,-0.169358857471185,FALSE,1.17869851273151
CHAF1A,-0.339968673898025,0.73388011893663,0.858808731948247,0.167371525689642,1.69368853328547,0.0903244845484943,0.397214487024559,0.135080121248257,FALSE,1.17856938545269
ZC3H7B,1.32592638163218,0.184864083498624,0.400742891822624,0.0358664371265181,-0.917959614804908,0.358640009273224,0.694946379266948,-0.512530940127367,FALSE,1.17848872089122
FAF1,-1.56758165600435,0.116978795923758,0.300929972271597,-0.213643780776287,-0.572313689231779,0.567109477263227,0.832249912665754,0.181772031266252,TRUE,1.17822594812391
TDRKH,1.55905193771814,0.118984087862962,0.304204998129164,0.382565400761587,-0.586133157086865,0.557786036092529,0.826653771125245,-0.125854813545492,FALSE,1.1780434766561
IRF4,-1.7954581446088,0.0725807356692985,0.222726829909287,-0.968275847382467,0.106882558614653,0.914882150129131,0.976007534497618,-0.416404152189345,FALSE,1.17781347981315
TP53I3,0.332963870804607,0.739161555452352,0.861276741493276,0.15777452860367,-1.69605111092162,0.0898762010924931,0.39644647701117,-0.736095211230938,FALSE,1.17761592202217
NDC80,1.77743983563762,0.0754959014784663,0.227990762340214,0.696352186239654,0.150684188340595,0.880224846682228,0.963767228136945,-0.413255075875182,TRUE,1.17748300119566
TRIM37,1.42956710345911,0.152841302781112,0.356816890564419,0.205257106646764,0.780194970728853,0.435276122165745,0.752527891397394,-0.069799892430709,TRUE,1.17699442532393
CLCN7,1.67013845742091,0.094891972841722,0.265460293596109,0.260045578277952,-0.383838117856834,0.701098434124029,0.897554769917365,0.0793959426437894,FALSE,1.17699152698315
TRIP13,1.64847620742413,0.0992549891387958,0.272795810792548,0.365916870453446,0.425621394403686,0.670383748163397,0.88159681643945,-0.085460061570541,TRUE,1.17692417649648
ZNF510,-0.650540179031852,0.515343357085183,0.719495792068521,-0.0144664355853363,-1.51727753352362,0.129196628001003,0.462673670009635,-0.109765602473552,TRUE,1.17665213892295
TBC1D19,-1.78976112081142,0.0734923218790019,0.22445307258734,-0.177753595368219,0.118042421568268,0.906034045281098,0.971850087554181,-0.343873961023307,FALSE,1.17661351442207
TNIK,1.01716033560382,0.309077161541374,0.541904293419145,-0.256585690491875,1.23845276210702,0.215548227194454,0.567311916666136,0.0623023803172413,TRUE,1.17638862952934
CBX1,0.0447652556959753,0.96429441925407,0.981974224069112,0.069437003515129,-1.81766894872459,0.0691147464059541,0.356202191839188,-0.0881873578783147,FALSE,1.1762196278048
FZD5,-1.79533949087059,0.0725996267460284,0.222726829909287,-0.32225894619562,0.102334996461923,0.918490777952305,0.977144197873486,-0.0591916300603347,FALSE,1.17599081195964
GPR75,-1.76628069408898,0.0773487688707209,0.231767379012906,-0.124408012066222,0.173553063069994,0.862216722334664,0.957364678138828,-0.27539232613005,FALSE,1.17593015284002
SLAMF1,1.75671503147671,0.0789663941220802,0.234532578858045,0.0927278805184992,-0.194661007595607,0.845658339330198,0.95083694944035,0.295651690587092,FALSE,1.17536275696406
NHLRC2,-0.233916029125934,0.815050168949299,0.905965417265932,-0.0301699139904488,-1.73935897556128,0.0819716396001044,0.381093234201339,-0.526759689940581,TRUE,1.17515203627086
GTF2F1,-1.74254337658665,0.0814134082424384,0.238845093925807,-0.324853623991792,-0.226189142420141,0.821054314897261,0.943514770730905,0.262459477346722,TRUE,1.17493217604191
SLC37A1,1.29777190853128,0.194365725365526,0.413342021771392,0.278749181365567,-0.946384518149519,0.343952498971509,0.682617448111036,0.347816860131633,FALSE,1.17488184741051
CBX4,1.01413642799367,0.310517657899442,0.543632372873546,-0.0367002242803822,-1.23897920139078,0.215353200583392,0.567156207313038,0.0163183815897752,FALSE,1.17476236755245
EFHC1,0.535087311661857,0.592589483388578,0.773035633113628,0.0115192547047706,1.58543532060324,0.112867461493447,0.436440934286196,0.0576918975466552,TRUE,1.17467730273733
CPNE6,-1.58848773317642,0.112176092723307,0.293965587966319,0.165198502104236,0.529693636078533,0.596324360997524,0.846307261105253,0.112065064717819,FALSE,1.17461713977649
RRAGA,-1.26877658975478,0.204520756887837,0.425753173232302,0.0198557569375995,-0.979932148477864,0.327119612568152,0.668309000294409,-0.129212229527267,TRUE,1.17455602553134
CARD10,1.810286712599,0.070251336522444,0.218124442976556,0.426145878910895,-0.0573636048795294,0.954255554339787,0.98712606938144,-0.309703201538739,FALSE,1.17368071246594
ACSM3,0.143347448619736,0.88601578416035,0.943293255023658,-0.0236856328323062,1.7764247078156,0.0756629416626657,0.36808427494432,0.222935948323302,TRUE,1.17367531918254
CTDSP2,1.68176168470059,0.092615061256744,0.260595960326999,0.0308957452916008,-0.352744899498073,0.724279695370521,0.906178702659778,0.00818150147442815,FALSE,1.17341207143303
KCNK15,-1.65691439937468,0.0975367827270285,0.269667859487423,-0.246857926786069,-0.401536852369026,0.688024911407462,0.892144466140134,-0.184794439809738,TRUE,1.17322741073351
FOXL1,-0.897365081254687,0.369524139046982,0.599969900794453,-0.00662161182671334,1.33554426434837,0.18169827802545,0.52624696738646,-0.0910863257460577,FALSE,1.17300637472243
FXYD6,1.78200248496265,0.0747488265026745,0.226744404347624,0.388971547969128,-0.125851157177142,0.8998497460899,0.970582733551417,-0.258268146205264,FALSE,1.17222562258061
COL4A2,0.798444794939563,0.424612417106347,0.645618749771268,0.251061158871947,1.41038656193926,0.15842557115801,0.497891673587421,0.209688813716179,TRUE,1.17218202821714
NCOR2,-1.28649845951853,0.198269156101731,0.418056495063614,-0.42440367200645,-0.955154033183091,0.339499807500226,0.678156125662094,-0.0144881920337714,TRUE,1.17190530953781
JRKL,0.460563910929866,0.645111508699867,0.805348274831631,0.063078917617543,-1.62389683701327,0.104397827744097,0.420656142136983,-0.374259713993546,FALSE,1.17167374809778
GNPAT,0.457744816238349,0.647135786152278,0.805768293346139,-0.00630571965356189,1.62542245260902,0.104072574984287,0.419831364428594,0.0678075336464549,TRUE,1.17166828324052
SMARCA5,-1.33418214698745,0.182144168999774,0.397421425861604,-0.0139020799004422,-0.896911190918121,0.369766308051338,0.704455950247493,-0.12473988249988,TRUE,1.17165739024198
SLC13A3,-0.644012381428969,0.519567405199223,0.722644851155888,0.206419174695631,1.51482542522949,0.129816619886661,0.462737080565766,0.0838109639038487,FALSE,1.17102780503518
ARL1,-0.926973236532934,0.353940430189892,0.585532532384668,0.101973397548025,1.30854275054356,0.190689284312837,0.535746084497971,0.16527562624588,FALSE,1.17074353681767
IRF6,-1.26814587552142,0.204745861354127,0.425924783611883,-0.517577747215647,-0.974703775476091,0.329707219637054,0.669843009792388,0.045579376112312,TRUE,1.17065641107932
VRK2,-0.832401916794628,0.405182120477911,0.628890288350382,-0.0138035044412937,1.38299562140259,0.166666208475868,0.506564263943321,-0.117268035688595,FALSE,1.17050217137954
PPIB,-0.567343663188406,0.570480717408923,0.758860342126894,-0.042074923290348,-1.56123856248635,0.118467473457947,0.446186420109234,-0.134806236782286,TRUE,1.17015990400519
CLSTN1,0.296005830631283,0.767225628632047,0.877641770674931,-0.0680934999467024,-1.70546375877915,0.0881079658528857,0.39188457456203,0.231505542141754,FALSE,1.17006172348477
ARL15,1.59670015678709,0.110332560698803,0.290183805889917,-0.0631740728144528,-0.505490499219153,0.613214369786881,0.852892884779063,-0.0676666497313226,FALSE,1.16968397884042
DLK2,1.64092719863291,0.100812528305723,0.275830022988455,0.469875475658391,-0.423590667437389,0.671864362666176,0.882587842671276,0.220836700820478,FALSE,1.1692038876715
VDAC3,-1.62019826749066,0.105189693481916,0.282094347294748,0.0121680854761286,-0.461862340789384,0.644180041635841,0.867994427842374,-0.0672053195933681,TRUE,1.16901954527732
BIN1,1.79202082865831,0.0731296296256018,0.223907669845734,-0.00270754245204985,-0.0921266053530792,0.926597450320776,0.97907508262841,0.357438113581275,FALSE,1.16901552527142
PDHA1,-0.64261199435947,0.520475898278007,0.723274165918264,0.162479918103211,1.51276369954873,0.130339692611568,0.46333131187629,0.00572934848688782,FALSE,1.16852268416325
ARID3B,-1.69683713834927,0.0897274552567928,0.254994993865792,-0.304586895865105,-0.309983342289455,0.756573623789785,0.918085818659282,0.273691443867534,TRUE,1.16822345248102
NBR2,-0.890238917825663,0.373337611639832,0.604151825697496,-0.206313771513568,-1.33487949830563,0.181915788811662,0.526526075541678,-0.22715882031596,TRUE,1.16802786124208
PTPN18,-0.797081858327605,0.425403491790662,0.646029596277623,-0.00356537510794516,1.40611557644957,0.159689807745838,0.498430126052623,0.348529830493709,FALSE,1.1679217516133
MAK,-1.31046386139887,0.190038961957471,0.40691528278384,-0.0153839528276097,-0.919111911272441,0.358037039647724,0.694742982681078,0.194357201110409,TRUE,1.1672293928758
NAV2,1.80437473368092,0.0711725812066247,0.219771655020246,-0.061633081220522,-0.0548301827330426,0.956273754220327,0.987398678727532,-0.144244530941015,FALSE,1.16710504704341
SLC26A4,0.295070012325004,0.767940397066935,0.877714209787035,0.25768169784105,-1.70263543479596,0.0886363144833882,0.392949091959152,-0.18971378065365,FALSE,1.16706079629259
RGS16,-1.08873004344565,0.276272949089554,0.506790132625509,-0.180503595897314,1.15868788316652,0.246583431601756,0.597732174131864,0.106812164028987,FALSE,1.16669774419932
GPR6,-1.0344367870271,0.300932014149726,0.532547119404545,-0.102061526171932,1.20962116964742,0.226424291106205,0.578615843221611,0.18161410934626,FALSE,1.16660859139018
GINS4,1.02776337293695,0.304061149322249,0.535802371122175,0.450708391861554,1.21534962242971,0.224232773343608,0.577022129786324,0.0899350924942755,TRUE,1.16633997886254
ASTN2,-0.898455175068509,0.368942932394422,0.599386607869536,0.287259354759383,-1.32547230295736,0.185014549891542,0.529965886651102,0.30302470629103,TRUE,1.16583492126365
NR2C2,0.4137615013304,0.679048781245353,0.826332725475515,0.101187507649084,-1.64185689148624,0.100619665506368,0.41322199009056,-0.256691819765944,FALSE,1.16541615666765
CSGALNACT1,1.03184380126127,0.302145296350194,0.533732377951724,0.180265595140856,-1.20955518324342,0.226449624047847,0.578615843221611,-0.249488195810922,FALSE,1.16481255824348
PSPN,1.72633308113137,0.0842875071818988,0.244160271541665,0.57458428004592,-0.237976966671357,0.811898958990425,0.939839357801505,0.416513553261495,FALSE,1.16473480575303
CCDC92,1.50016117544757,0.133572657471411,0.32806999681814,0.247360520846388,0.655064935508524,0.512425946821278,0.801910936222112,0.331968413109854,TRUE,1.16465132126798
CCDC81,-1.34940061798353,0.177208322434386,0.390968356450375,0.463509595789751,0.86580129845576,0.386599137017549,0.716939023371449,0.00945312262377846,FALSE,1.16425500546459
TCP11L1,-0.734785855300658,0.46246992283089,0.677780364695587,0.0875345305949709,1.4447984827426,0.148514497398818,0.485079704666274,0.0563537291429871,FALSE,1.16314765692415
CSF3,1.62337660767145,0.104508922147287,0.281016636322754,0.163855053183451,-0.443621232068328,0.657316452506808,0.875638457727449,-0.0839861807174857,FALSE,1.16307212860816
KIN,0.314126745439146,0.7534247769806,0.869218673602952,-0.0162154603057311,-1.68917525700306,0.0911858491830767,0.397982049077231,-0.132443001683605,FALSE,1.16303265487701
KLHL4,0.823811037414325,0.410046935124907,0.63308114393799,1.03570590870229,1.37995007912033,0.167602015827273,0.508697086678728,0.122419637158892,TRUE,1.16288719208069
LACTB2,-0.660233989095194,0.509103683675799,0.71506590992745,0.00864510947422191,-1.49396029108007,0.135185998397251,0.471333185906759,-0.146587386605181,TRUE,1.16226204775969
CTTN,1.62150470331686,0.10490944210949,0.281695914816107,0.126328189779985,-0.445181088126266,0.656188892607338,0.874904203350684,-0.442269152320831,FALSE,1.16215654771446
PPP2R3C,0.839132218942107,0.401395117933805,0.625937644567773,0.110416023810425,1.36736541702044,0.171510796490237,0.514274513772301,0.0671239991943152,TRUE,1.16213645024191
UTS2,1.43765789536928,0.150531145197689,0.354201027944933,0.425228062700596,-0.743026225905807,0.457465802628209,0.768141194104843,-0.40510327902651,FALSE,1.16201499997686
ESM1,0.81688712507855,0.413992936132202,0.636486150882443,0.376742654015434,-1.38312880415239,0.166625375076863,0.506564263943321,-0.644451082490974,FALSE,1.16126592905627
DOLPP1,0.763707343585917,0.445041663561509,0.662624403830658,0.146743106963394,-1.42185543970754,0.155068221404908,0.493688072533742,0.0431372494584642,FALSE,1.16107652401257
PNN,-1.68720691485553,0.0915635722472495,0.258580315663997,-0.0414941325527858,0.313221476975567,0.754112402534758,0.917416646449963,-0.0023191636943896,FALSE,1.16084118868263
NMI,1.48218437082819,0.13829124403505,0.336370641312005,0.2817215310341,0.673858299494403,0.500401405927659,0.795408256965836,-0.0361509008272639,TRUE,1.15988679533078
PSMB2,1.49011642310471,0.136193626662945,0.332993108921034,0.211016641786767,0.660504898613692,0.508929875956012,0.799510440071138,0.0703453759951349,TRUE,1.15918526903629
ATP6V1B2,-0.0514932342578138,0.958932492981135,0.979196727895839,-0.0670031360914318,1.79722711337581,0.0722995718305107,0.361753229324006,0.298441980427094,FALSE,1.15907623991498
ZNF180,1.03909063270374,0.298762587046612,0.530620431647073,0.294530408805603,-1.19503636120892,0.232072823938031,0.583831285226313,-0.503384945977605,FALSE,1.15904950164793
TNMD,1.30171887054148,0.193012506326239,0.411308165976727,0.0599304211277613,0.916614172026415,0.359344855354242,0.695590494204864,0.325709289427736,TRUE,1.15890311823011
PCDHB8,-0.774798193959605,0.438458916652731,0.657362579137981,-0.265898432667795,-1.4108962856203,0.158275197564379,0.497889095546909,-0.453888920808398,TRUE,1.15865822923904
BEX4,-1.75328786435312,0.0795526075364597,0.235401822853125,-0.116223339527817,-0.160590832870164,0.872415675493323,0.961530046235461,0.179384297947619,TRUE,1.15862212034758
RWDD3,0.771550278678161,0.440380832660917,0.659137280643374,0.130420765603338,-1.41267083202987,0.157752531638703,0.497204558868033,-0.255836203946467,FALSE,1.15819525412115
DENND1C,1.70355801299921,0.0884636912056524,0.252399575383903,0.344145017935827,-0.271686071459733,0.785863411957796,0.93229669989243,0.146497152991895,FALSE,1.15788787390104
STRN,0.339600633539493,0.734157300966801,0.858808731948247,0.126984954439444,-1.67095882174701,0.0947298116484605,0.403127289191996,-0.530122503051041,FALSE,1.15772420413042
ZNF557,1.43253103036199,0.151991904121839,0.355910806053351,0.165725225099226,0.742591658181888,0.457728940436417,0.768223407690879,-0.192248111771054,TRUE,1.15757117215738
DAXX,-0.541003698918154,0.588505033185432,0.770923037650866,-0.0756220546638727,-1.56190913030411,0.118309397276465,0.445995844144603,0.198893023195593,TRUE,1.15723057663828
OSGIN1,-1.78202573497221,0.0747450351341334,0.226744404347624,-0.286988545543738,0.0858386941830159,0.931594646470756,0.980388918652844,0.471083911787495,FALSE,1.15719066549141
TPD52L1,-1.64044449478627,0.10091278029926,0.27596451969433,0.073051555077238,0.395792614063619,0.692258025968053,0.893654891797669,0.23811030427693,FALSE,1.15578582858146
HMMR,1.46189354578674,0.143770383917076,0.34479721661651,0.741608684279562,-0.695882167135049,0.486502626068625,0.785676971096894,-0.44143032406574,FALSE,1.15524537867438
AKT2,1.76343490667729,0.0778271668179832,0.232328840644439,0.0311585629514916,0.127191812891372,0.898788585119537,0.970163121208951,0.107159573361858,TRUE,1.15521123099288
CLC,1.75570438630659,0.0791388974715418,0.234851200683405,0.467817449296868,0.145617169780582,0.884223612942497,0.965448977487625,-0.425036017537243,TRUE,1.15504789599184
UTF1,-1.10558635989777,0.268905596332696,0.49831042010625,0.247641592789153,1.12569542664372,0.260294460213823,0.6090040313526,-0.0661632625230911,FALSE,1.15493523413716
FOXF2,1.07715770952916,0.281409814924788,0.511835127263439,0.298502359378401,1.15282559134014,0.24898197811423,0.599277833328719,-0.172603267405632,TRUE,1.15449284644386
