gene,meta_Z,meta_P,meta_FDR,mean_logFC,n_consistent
G0S2,-1.44249422276015,0.149163000214992,0.352321691144443,-0.589798041281872,2
SAT1,-1.44224177886752,0.149234178297561,0.352321691144443,-0.421481976348362,2
FLRT1,1.44218561289151,0.149250018159016,0.352321691144443,0.299682781318855,3
WNT2,1.44212515516675,0.149267069808247,0.352321691144443,0.504935907225785,3
ZBTB1,-1.44206165043258,0.149284982444743,0.352321691144443,0.422764493933644,3
TAF10,1.44182124845082,0.149352806947306,0.352404766414329,0.0959327767665012,3
OR3A2,1.44140980281915,0.149468942478583,0.352601772582147,0.104641207565281,3
PLCL2,-1.4412845883214,0.14950429946568,0.352608175290017,0.136688143634545,2
RALBP1,-1.44080500821459,0.149639778181065,0.352798914875213,-0.0585844251271652,2
SNX10,1.44071600848583,0.149664930410762,0.352798914875213,0.97727998711929,2
LIM2,1.44054148602142,0.149714261600072,0.352798914875213,0.067860317938178,3
PLOD1,1.44053599372832,0.149715814274021,0.352798914875213,0.186351588554137,3
TMBIM4,1.43961413535631,0.149976598199271,0.353336360686702,0.0858983685019489,3
SF3B5,-1.43911071096541,0.150119157791009,0.353537272505363,-0.0516075221253087,2
STUB1,1.43908184683841,0.150127334658591,0.353537272505363,0.10068958094708,3
TRAF1,-1.43792203255701,0.150456177503329,0.354173078518965,-0.105315965821455,2
LAIR1,1.43789833901562,0.150462901066796,0.354173078518965,0.604015835351763,3
UTS2,1.43765789536928,0.150531145197689,0.354201027944933,0.425228062700596,2
SRF,1.43754101005135,0.150564328799092,0.354201027944933,0.320946689923498,4
FZR1,-1.43742377587813,0.150597617041306,0.354201027944933,-0.0674355807637655,2
EIF5B,1.4373944811228,0.150605936062866,0.354201027944933,0.180909181937144,4
CA6,1.43691413261242,0.150742393712918,0.354444783823888,0.379127141717152,4
HTR3B,1.43667901292064,0.150809220978541,0.354524745377629,0.164962948173049,4
CAB39,1.43632202370088,0.150910729968747,0.35468618475248,0.112345622405614,3
RRBP1,1.43586635643175,0.15104037345444,0.35489200820863,0.0812347584839789,2
CHEK2,1.43572155816872,0.151081588278075,0.35489200820863,0.4379379340925,3
SPRR3,1.43543617361262,0.151162844134788,0.35489200820863,0.242948269184198,3
IRAK4,1.43531186566353,0.151198248010844,0.35489200820863,0.06692627183497,2
LRBA,-1.43527842601354,0.151207772962933,0.35489200820863,-0.0737433604857986,3
MDK,-1.43525853922135,0.151213437734901,0.35489200820863,-0.0531287737284063,3
IL1A,1.4352063590569,0.151228302073882,0.35489200820863,0.44117947837298,3
FPR2,1.435091107048,0.15126113736276,0.35489200820863,0.121678033055065,3
MAP4K2,1.43445714016352,0.151441851601575,0.355238844951187,0.148889585133988,3
CBLN1,1.43420727763275,0.151513120861479,0.355328860517955,0.38756537020626,3
KYNU,1.43380394800054,0.151628218037368,0.355485285142958,0.600955495432586,3
DGKQ,1.43374292038501,0.15164563913523,0.355485285142958,0.0681072295374425,3
POLR2J,1.43343642017682,0.151733156516327,0.35557707094311,0.191555496844049,3
STXBP6,1.43337524396028,0.151750629239746,0.35557707094311,0.421630838787907,2
ESRRA,1.43300199818802,0.15185726628323,0.355749770199838,-0.0106590715889336,2
FCGBP,-1.4327984040072,0.15191545758322,0.355808927323058,0.0728190282410956,2
ZNF557,1.43253103036199,0.151991904121839,0.355910806053351,0.165725225099226,3
CDC16,-1.43218267620067,0.152091548262157,0.356066949355835,-0.0905654828433973,2
SPAG9,1.43204545869436,0.152130811968963,0.356081696833962,0.0411691551657999,3
PMS1,1.43185478900688,0.152185383406092,0.356132259868416,0.086118130180621,3
UPF1,-1.43079367157869,0.152489357347848,0.35664485500887,-0.144914656275255,2
CSF1,1.43075505348585,0.152500428821981,0.35664485500887,0.306360691181339,3
TCL6,1.43060265597462,0.152544125844634,0.35664485500887,0.143466272852856,3
CYC1,-1.43039455746795,0.15260380943263,0.35664485500887,-0.13105131972689,4
RNF13,1.4303695980414,0.152610969101779,0.35664485500887,0.153701541347685,3
TICAM1,-1.43036671926525,0.152611794901808,0.35664485500887,-0.515093573766569,3
GKN1,1.43020432684164,0.152658383977374,0.35664485500887,0.0701067304704385,2
BAP1,-1.43012128360595,0.152682212593272,0.35664485500887,-0.194351434993143,3
RNF44,1.43005379915531,0.152701578820221,0.35664485500887,0.187567394742125,4
SIX5,-1.42979428501828,0.15277606983017,0.356741700455143,0.0393794519238034,2
TRIM37,1.42956710345911,0.152841302781112,0.356816890564419,0.205257106646764,4
XYLB,1.42937318709281,0.15289700072128,0.356869792954035,0.113481031469555,2
SIL1,1.42887638743234,0.153039765257959,0.357096758146619,0.0953233220950438,4
DEDD,-1.42880475580662,0.153060358287247,0.357096758146619,-0.00877048515795779,2
MRPS12,-1.42856337301123,0.15312976777768,0.357181548593069,-0.274032067058852,4
SCN3B,1.42793359490102,0.153310972843431,0.357527013958277,0.336352696784148,4
CALB1,1.42717410638247,0.153529716139642,0.357901712756947,0.644279175610047,3
PRR5,-1.42714566221847,0.153537913063849,0.357901712756947,-0.0954969198092535,2
ZBTB5,-1.42690730345472,0.153606615407151,0.35798460833399,-0.0840343661219304,3
GGA1,-1.4262575778805,0.153794005034096,0.358229114000883,-0.108285527081831,4
PRRX2,1.42624254493132,0.153798342795598,0.358229114000883,0.0630723093627135,2
LRRC47,-1.42613869785651,0.153828310437194,0.358229114000883,-0.135079401457359,4
NR0B2,1.42608370236183,0.153844182544908,0.358229114000883,0.249417929426845,2
RELN,-1.42493406903124,0.154176260332065,0.358875246781227,0.297060143375297,3
CA5A,1.42489306302078,0.154188115192712,0.358875246781227,0.541618027436975,3
EIF3I,-1.42474037004308,0.154232264910466,0.358900673322458,-0.149390563505544,2
MBD5,-1.4233407864085,0.15463738883813,0.359707011615052,-0.0908442148514366,3
CLDN9,1.42331321781756,0.154645376961702,0.359707011615052,0.38091994789539,3
PPA1,1.42289567709784,0.154766399596483,0.359911011505104,-0.042859183477975,3
MAST3,-1.42198239374768,0.155031362137485,0.36031779009011,-0.143716726701343,3
FMNL1,1.42191785730229,0.155050098528508,0.36031779009011,0.36337813114556,3
TOX3,1.42184681894815,0.155070724558834,0.36031779009011,0.304165871097005,2
CCL23,1.42183296954306,0.155074745984903,0.36031779009011,0.165063652719443,3
KLHL20,1.4215587790435,0.155154378476044,0.360425289526501,0.172692330629707,3
ZCCHC4,-1.42131637174315,0.155224806104102,0.3605113643381,0.11776810606736,2
HIST1H4I,1.42112516995795,0.155280373895753,0.360562897425176,0.510384789216134,3
CLTB,1.42030561961538,0.155518725851386,0.360976803729693,0.055394009643131,3
MSRA,1.42026463233226,0.155530653577059,0.360976803729693,0.104432095454386,4
EXOSC1,1.42016764741144,0.155558879963129,0.360976803729693,0.0476565354100557,3
IMPG2,1.41983237743461,0.155656486526883,0.361125723252447,0.43271420486076,3
OR2S2,1.41970699603824,0.155693000533475,0.36113287347275,0.334262237228266,3
LIG4,1.41906771581993,0.155879275019296,0.361462290444667,0.257479753922414,3
HS6ST1,1.41898375466789,0.155903752311651,0.361462290444667,0.076209644373249,3
GLRX2,1.41879492287607,0.155958813319242,0.361462290444667,0.171429329452094,3
RHOBTB1,-1.41876043829874,0.155968870187243,0.361462290444667,-0.0800491898378376,3
IQSEC1,1.41808188097976,0.156166860544421,0.361808512495386,0.232699338514258,3
ANKFY1,1.41792588214492,0.156212405035885,0.361808512495386,0.174402912626422,3
EHBP1,-1.41783910253318,0.156237745056107,0.361808512495386,-0.218988879440802,4
BMP2,1.41766064618697,0.156289864876582,0.361808512495386,0.013985974857228,3
KLF12,1.41762374778424,0.156300643040325,0.361808512495386,0.512207478337334,2
ANKMY1,-1.41748360173102,0.156341585372895,0.361808512495386,-0.152428685300179,3
CDK5RAP3,-1.41744547520456,0.156352725081324,0.361808512495386,-0.0416508597762713,2
SSTR3,1.41705448195173,0.156466999210816,0.361995400615813,0.362623858954714,3
NXPH4,1.41689901448872,0.156512454698958,0.362023026907526,0.219392865704569,3
CNGA3,1.41676155026929,0.156552654750772,0.362025042882784,0.435251285345097,3
PPP1R8,1.41666684296162,0.156580355521974,0.362025042882784,-0.00216037959485197,3
PPP1R3D,-1.41647707436662,0.156635871784739,0.362044281398875,-0.129800140208194,3
USP10,1.41640927729236,0.156655709244431,0.362044281398875,0.0108380520501884,3
AFTPH,1.41562998436434,0.156883867588941,0.362298539244027,0.0289839260831718,3
SIGLEC15,1.41553494221703,0.156911710885565,0.362298539244027,0.30316283050477,4
SLC27A5,-1.41551210021613,0.156918403176208,0.362298539244027,0.130731697319112,2
TCF12,-1.41545163346391,0.156936119878974,0.362298539244027,-0.184054502109417,4
TMEM144,-1.41538187215688,0.156956561761702,0.362298539244027,-0.0568908080960225,2
SULT1C2,1.41530036402138,0.156980448328557,0.362298539244027,0.116782797156223,3
ADAMTS8,1.4151687149983,0.157019034876333,0.362298539244027,0.28553758971585,2
QKI,-1.41508103253882,0.157044738739979,0.362298539244027,-0.132138710553407,3
ALAS1,1.41499386096923,0.157070295999359,0.362298539244027,-0.0982950224029433,2
RIOK3,-1.41488872091304,0.157101125515555,0.362298539244027,-0.481626371361634,3
ARL6IP4,-1.41452197565914,0.157208699680667,0.362469236702362,-0.0689209406831162,4
CTAGE1,1.41436282644774,0.15725539888815,0.362499534526204,0.278715686132992,3
SERPINA6,-1.41389496804148,0.157392743624221,0.362738727678436,-0.112146394704409,3
CCDC87,-1.41363953919674,0.157467765789207,0.362790353802547,-0.286057347813783,3
SETD1A,-1.41348204177742,0.157514037957662,0.362790353802547,-0.149425653364534,4
CLEC10A,1.41347570227029,0.157515900697458,0.362790353802547,0.781594209920742,2
PWP2,1.41310220076705,0.157625676250262,0.36283712400605,0.416490688192593,3
POGZ,-1.41309636449737,0.157627392043827,0.36283712400605,-0.0375434604010565,2
CLASP2,-1.4127736785931,0.157722279866663,0.36283712400605,-0.118537752933,3
ARHGEF7,-1.41274040516246,0.157732066589139,0.36283712400605,-0.047098494692957,3
ARF3,1.41272176132955,0.157737550505481,0.36283712400605,0.118608502424684,3
GH2,1.41272109606793,0.157737746188892,0.36283712400605,0.372118257030711,4
HBZ,-1.41222313416448,0.157884270812659,0.363046875788273,-0.295256452432903,2
SLC12A4,1.41218277506135,0.157896150939947,0.363046875788273,0.115379152057889,4
NMD3,-1.41194868187475,0.157965072090689,0.363128050377447,-0.110564237228111,3
CALCA,-1.41159486920771,0.158069284004976,0.36329029911101,-0.497028328221085,3
KCNMA1,1.41119391576953,0.158187443680804,0.363455799564274,0.15119404078089,4
GBP1,-1.41112218966231,0.158208588182857,0.363455799564274,-0.178753702247373,4
POGK,1.41071960275531,0.158327308536466,0.363651198556434,0.186383321585928,4
TEX14,-1.4105471978327,0.15837817029141,0.363652430495618,-0.158764446560443,3
C21orf59,1.41048956510334,0.158395175475086,0.363652430495618,0.15523968616509,3
BIRC3,-1.41024395450064,0.158467661140016,0.363741537533883,-0.254803421051377,3
HOXA7,1.40982557047736,0.158591194268334,0.363947754511694,0.202663053452166,4
HIST1H2AJ,1.40926860599885,0.158755758116254,0.364071598956444,0.114088000634199,2
ADPRH,1.40924431041337,0.158762939567108,0.364071598956444,0.230728920787282,4
VAMP5,-1.40921340368269,0.158772075539609,0.364071598956444,0.0618673045843013,2
TCL1A,1.40917535474097,0.158783323282979,0.364071598956444,0.155987979153462,4
OGDHL,1.40897560492113,0.158842381723903,0.364071598956444,0.310656613231715,4
ZNF623,1.40895868738005,0.158847384362315,0.364071598956444,0.192131063665963,3
FAM69A,1.40845379749397,0.158996738817872,0.364336608551262,0.090802347712089,3
LRTM1,-1.40821203529951,0.159068293534425,0.364408441117071,0.0784134544113967,3
NUDT6,1.40811994127699,0.159095557147575,0.364408441117071,0.218474914069131,2
WBSCR22,-1.40793504127723,0.159150305817665,0.364456562103543,-0.148986151809896,2
SLC38A6,1.40747025253513,0.159287992167272,0.364694550951859,0.32748045236379,3
GJB3,1.40721934796032,0.159362356144187,0.364787491220494,0.190918038714058,2
HOXC11,1.40690013479113,0.15945700362062,0.36489689041846,0.14599610988862,4
SLC25A1,1.40683031962361,0.15947770965243,0.36489689041846,0.106183069792213,3
PTRH2,-1.40667315144064,0.159524330596641,0.364926264105234,-0.141417175979302,4
SLC38A2,-1.40630982749904,0.159632143175122,0.365095577086104,-0.141519815169071,3
GDPD5,1.40619396860171,0.159666534677015,0.365096932172126,0.0676185747534797,2
EYA3,1.4060582030305,0.159706842397293,0.365111811973664,0.129298678237403,3
ZNF592,-1.40588117149772,0.159759413213242,0.365154714669793,-0.0870822528344089,3
TDO2,1.4054675362511,0.15988229625198,0.36530476743537,0.427436983509714,2
RACGAP1,1.40543252889578,0.15989269954031,0.36530476743537,0.252665384994055,3
BARD1,-1.40476284352242,0.160091811429064,0.365682331794618,-0.37309798534081,4
HSD17B8,-1.40436136789498,0.160211268626562,0.365856360897216,-0.125758316415319,4
SLC27A3,1.40425955961559,0.16024157191207,0.365856360897216,0.167712178440982,3
CNPY4,1.40410732163452,0.160286893707053,0.365856360897216,0.160797865505292,3
CORT,1.4040516264814,0.160303476775275,0.365856360897216,0.622808637618782,2
PHOX2A,-1.40333844407763,0.160515939382173,0.366218985373048,-0.332191650730349,2
RIPK4,1.40329070123412,0.160530169944583,0.366218985373048,0.0755815402359876,2
ERF,-1.40245277397417,0.160780083583621,0.366683469006492,-0.399420002193955,3
BRCA2,1.40237108637871,0.160804462805246,0.366683469006492,0.257348069700077,4
GPR78,1.40226672965941,0.160835611567558,0.366683469006492,0.460955493318121,3
CIC,-1.40193942720601,0.160933335531293,0.366828843724209,-0.123564843265923,4
CTSF,-1.40074309059601,0.161290912052399,0.367566335862871,0.225238569368546,3
TAF13,-1.40031068427849,0.161420302760205,0.367726717839923,-0.109029835225285,3
HOXD4,-1.4000826216868,0.1614885784269,0.367726717839923,-0.11865652327511,3
MAPK8IP3,-1.40005727108386,0.161496169046596,0.367726717839923,-0.372927325554034,3
PATZ1,-1.40005296391042,0.161497458751397,0.367726717839923,0.0766083357913773,3
MAP6D1,-1.39928460608106,0.161727654002213,0.368160909592985,0.144878214673408,2
PRPS1L1,-1.39918900934993,0.161756311509749,0.368160909592985,-0.12093950395936,3
U2AF2,-1.39887776066596,0.161849642635784,0.368257436245506,0.0722987348787056,3
FMO4,1.39882020765363,0.1618669049522,0.368257436245506,0.21365803761394,3
MTMR1,1.39864708451075,0.161918839482469,0.368298021497079,0.0159746515685382,3
UTP3,-1.39789486132905,0.162144642017177,0.368607105406265,0.0710537048293452,3
MBNL3,1.39787858571157,0.162149530261132,0.368607105406265,0.370133607053638,3
CKAP4,1.3978533917064,0.162157097286666,0.368607105406265,0.248645844213146,3
DKK2,-1.39762734260204,0.162225003112698,0.368683880417288,-0.432982937885321,4
WTAP,-1.39709686204365,0.162384445324114,0.368968611356978,-0.258826333995006,3
PMCHL1,-1.39660146194484,0.162533450431467,0.369203493043948,-0.0568190758605954,3
LAMP2,1.39651255215249,0.1625602033935,0.369203493043948,0.187487785154473,2
SMARCC2,-1.39641236013967,0.162590355157384,0.369203493043948,-0.265934199821206,3
PPP2R5D,1.39599575714486,0.162715772822075,0.369410630101734,0.0970989827893638,3
IL16,-1.39564520237598,0.162821363300409,0.369572676270438,-0.085288064713976,2
TAF11,-1.3945207995392,0.163160393019129,0.370200815792264,-0.0994961798954694,3
RPIA,1.39450008589197,0.163166643583315,0.370200815792264,0.481331796124384,2
C14orf169,-1.39332838641244,0.163520510454711,0.370925777810119,-0.0573469365119308,3
SLITRK5,1.39286674294091,0.16366009090364,0.371130030814915,0.329414950219949,4
NEK2,1.39274414016616,0.163697175615474,0.371130030814915,0.432148750601804,3
GLI2,-1.39268975889195,0.163713626812912,0.371130030814915,-0.00822793516309738,2
TREML2,1.3924454358801,0.163787553771668,0.371219713772883,0.445720159168646,3
TSPYL1,-1.39194943541769,0.16393771035914,0.371482095091134,-0.0645003666462942,2
GAPVD1,-1.39179446271222,0.163984647247321,0.371510520043112,-0.16693957241111,4
CSRP1,-1.39155479941736,0.164057254477812,0.371571062743166,-0.0387211157679397,2
LSAMP,-1.39147132665958,0.164082548666416,0.371571062743166,0.400404134882253,2
BHMT2,1.39128901945644,0.164137802208534,0.371571062743166,0.180380420660412,3
UBQLN4,-1.39125219641762,0.164148964211293,0.371571062743166,-0.0955852406752157,3
LRFN3,-1.39061659731231,0.164341720654934,0.371929450348753,0.13496195529672,2
KCNQ1,1.38989165299504,0.164561780657845,0.37234946683411,0.304909121729595,4
RAB9A,-1.38977748786638,0.164596456195741,0.372349930853696,-0.151934677022311,3
CORO1C,1.38943301769953,0.164701115961306,0.372508679776807,0.0148301958369715,2
CXorf56,1.38920230820401,0.16477124003743,0.372589268345054,0.0264759582910434,3
KRT6B,1.38892645038902,0.164855116438153,0.372700914140839,0.208594396891619,4
MRPS33,-1.38867966608275,0.164930180085399,0.372792593697946,-0.0490213701916232,2
B4GALT6,1.38852564754296,0.164977040485085,0.372812119340384,0.335190591801821,3
SEC16A,-1.38842441839771,0.165007845081131,0.372812119340384,-0.0981724346310427,4
POLD1,-1.38788513788894,0.165172024143271,0.373105019823425,0.118225990461075,3
F11R,1.38733501771325,0.165339629902538,0.373334094652193,0.351284776195475,4
CEP192,-1.3873254115833,0.165342557750055,0.373334094652193,-0.200147576612226,4
APOM,-1.38691379494196,0.165468050839264,0.373539369940591,-0.0461133011619701,2
NDUFS4,-1.38658891491685,0.16556715039436,0.373684989251959,-0.124045076083642,3
SRPK2,-1.38636143194295,0.165636567085271,0.37376356750681,0.044922254493374,3
IFITM1,-1.38532303893819,0.165953712042387,0.374364846232332,0.0216134697842771,2
ACTG1,1.38526208421802,0.165972342955623,0.374364846232332,-0.0492220862463219,2
GNG10,1.38512948267639,0.166012878274808,0.374378102531205,0.086370914051574,3
RASIP1,1.38476677215777,0.166123794261858,0.37455003665552,0.209228941432414,3
FOLR1,1.38455622023967,0.166188206083621,0.37461707055828,0.693427937575085,3
METTL2B,-1.38397426543287,0.166366334783523,0.374857417043796,-0.410508816310969,4
STXBP1,-1.38392988320219,0.166379925489228,0.374857417043796,-0.28493316675148,3
MRPL12,1.38386780402654,0.16639893674551,0.374857417043796,0.350799709356208,3
SAMM50,-1.38302731953687,0.166656489248684,0.375359340463778,-0.192155585830686,3
MC5R,1.38233279615432,0.166869540429914,0.375760845470904,0.171652967685652,3
PEX16,-1.38185988520003,0.167014727147544,0.375941653778762,-0.210000158871998,3
XRCC5,1.38184453770085,0.167019440518819,0.375941653778762,0.0972770168891775,4
CH25H,-1.38156382290526,0.167105668490371,0.376057381465205,0.160249039542989,2
FHL5,-1.38142494006613,0.167148341899055,0.376075065443364,-0.366742609972805,4
UHRF1BP1L,-1.38108675108235,0.167252288743674,0.376230575387164,-0.240503094144042,3
BCORL1,1.38092913518626,0.167300750657847,0.376237539016524,0.20282924901105,2
CSN2,1.38085013358982,0.167325045124549,0.376237539016524,0.263166507976669,3
VNN2,1.38050622222011,0.167430835179279,0.376397061728735,0.473962097014634,3
SND1,-1.37976380288609,0.167659380965002,0.376832424715761,0.000879067656447376,2
BTK,1.37942504725068,0.167763741049589,0.376845828395036,0.651449289679511,3
VPS72,1.37932926524173,0.167793257355322,0.376845828395036,0.0403980504574084,3
TMEM127,1.37929265120031,0.167804541415205,0.376845828395036,-0.0939145946870746,2
NGB,1.379287841218,0.167806023843172,0.376845828395036,0.366013659197377,4
HDAC5,-1.37909150506656,0.167866542689139,0.376845828395036,-0.238988999101335,3
SLIT2,-1.37906516011862,0.167874664528505,0.376845828395036,-0.0952395024211836,3
LTB4R2,-1.37882344455247,0.167949196385411,0.376934805600501,-0.0055998420043745,2
SULT4A1,-1.37859860737498,0.16801854617324,0.377012117940036,3.94174028076595e-05,2
AMZ2,-1.37833561451341,0.168099692152968,0.377115861814405,-0.0651783542372738,3
RGS13,1.37797600129229,0.168210697792304,0.3772116249373,0.481218785747802,3
CHAD,-1.37797107213019,0.16821221971144,0.3772116249373,0.0159254280403679,2
CCR10,1.37757058596255,0.168335907635629,0.377410642233305,-0.234040289655112,2
ABAT,-1.37730664697662,0.168417461037342,0.377515130551021,-0.246475604566978,3
ZBBX,1.37717634658664,0.168457732941351,0.377527060421675,0.26292328677917,2
TLR2,-1.3768851284215,0.168547765783736,0.37765048039741,-0.185132601120952,4
ARHGAP11A,1.37644803444779,0.168682965279098,0.377771446497606,0.640128680343969,3
PARP6,-1.37643298868118,0.168687620601043,0.377771446497606,-0.161560216086963,3
PRKCG,-1.37637142266463,0.168706670792858,0.377771446497606,-0.265514232083047,3
LILRB2,1.37558761243302,0.168949344019831,0.3782364381559,0.706820901224946,2
ONECUT2,1.37546228952064,0.16898816915723,0.378244965444758,0.543218979129497,3
CDH22,-1.3752932286461,0.169040554954638,0.378283835637041,-0.136632830099124,3
CMAS,1.37501865668008,0.169125660748369,0.378395896313978,0.0669385759141572,3
UBE2NL,1.37484192499374,0.169180457158447,0.378440111456935,0.295778652296539,3
MYOZ2,1.37463957243029,0.169243213781896,0.378464045975927,0.168463544778106,2
PIM1,-1.37438380492438,0.169322561231901,0.378464045975927,-0.697909402280868,3
GYPB,1.37435874855556,0.169330336037729,0.378464045975927,0.220008813462182,2
HIST1H4D,-1.3743556325641,0.169331302925537,0.378464045975927,-0.385831437463397,3
RANBP2,-1.37385031935091,0.169488155700092,0.378736255248736,-0.146478443225892,3
SPAM1,1.37366390053341,0.169546048915472,0.378786113429655,0.38784355558308,3
ATF6,1.37355266619701,0.16958060030974,0.378786113429655,-0.133678012534363,2
HIST3H3,-1.37269234224135,0.169848010822814,0.379304985095729,-0.246856730983482,3
